"";"Animal";"Time";"HP2.mean";"HP2.sd";"VO2.mean";"VO2.sd";"VCO2.mean";"VCO2.sd";"RER.mean";"RER.sd"
"160";6256;31;0,6109610865;0,0255199454766597;108,75;4,39967531269557;88,875;4,18969825030054;0,818;0,0167758329578167
"161";6247;32;0,739181613333333;0,0641920521539978;129,666666666667;11,2583302491977;112,444444444444;10,5013226680156;0,867666666666667;0,0239687296284138
"162";6248;32;0,569522846666667;0,0348277385868814;99,8888888888889;6,09188896083235;86,6666666666667;5,67890834580027;0,868222222222222;0,0223370643649618
"163";6249;32;0,765055814666667;0,0572130866727645;136,222222222222;9,82061324177082;111,333333333333;9,86154146165801;0,816555555555556;0,0328637760730227
"164";6250;32;0,633035282666667;0,0525051051245571;112,555555555556;8,74801564800714;92,4444444444444;9,20748487795542;0,820666666666667;0,0188015956769631
"165";6256;32;0,589381498666667;0,0425412890405637;103,222222222222;7,49629538134967;90,1111111111111;6,64161961505709;0,873333333333333;0,0210594396886527
"166";6247;33;0,7143704145;0,0300757747563672;126;5,37188447913233;107,125;4,45413130860392;0,849125;0,00992021745153373
"167";6248;33;0,560132748;0,0463357605304379;97,75;7,81482108377592;86,375;7,76323754260148;0,88475;0,0202748965119783
"168";6249;33;0,752788833;0,0797012448826123;132,625;13,405089651749;113,25;13,530389076868;0,8515;0,0192798933014238
"169";6250;33;0,640163805;0,0309298504898378;112,875;5,22186337841743;95,875;5,33017019294077;0,849875;0,0120289828568931
"170";6256;33;0,663464514;0,0627796335498631;115,625;10,6360236930913;102,75;10,525479290071;0,889375;0,0170707561134741
"171";6247;34;0,726495361333333;0,0878411465554023;127,666666666667;15,4272486205415;110,111111111111;13,4948549866648;0,861555555555556;0,01850750598481
"172";6248;34;0,529236569333333;0,0314700248950821;91,8888888888889;5,48735921105144;83,1111111111111;4,88478362991761;0,903;0,0113907857498945
"173";6249;34;0,695486314666667;0,0580414784890401;122,555555555556;9,56701509237744;104,444444444444;10,2726714041567;0,851;0,0228418475610009
"174";6250;34;0,644384910666667;0,0739784766470474;114,111111111111;12,8981049426306;95,3333333333333;11,7046999107196;0,834888888888889;0,0150950690992493
"175";6256;34;0,672003469333333;0,040712080961115;117;6,81909084849293;104,555555555556;7,10828937071204;0,893;0,0155964739604822
"176";6247;35;0,685036665333333;0,0294931372542395;120,666666666667;5,19615242270663;103,222222222222;4,79003595439997;0,853555555555556;0,0133239550351154
"177";6248;35;0,513627054666667;0,0263409888823022;89,4444444444444;4,69337594677624;79,7777777777778;3,59783885748715;0,892888888888889;0,00843274042711569
"178";6249;35;0,72643346;0,123383298234645;127;20,7665596572952;111,555555555556;21,1666666666667;0,876444444444444;0,026702579983548
"179";6250;35;0,553464084;0,033523790525303;98,3333333333333;5,3851648071345;81,1111111111111;6,73506578372558;0,823555555555556;0,0341508093282982
"180";6256;35;0,57674714;0,0591015677436546;100,666666666667;10,1488915650922;89,1111111111111;9,49268724393209;0,884333333333333;0,0114891252930761
"181";6247;36;0,7071996825;0,0376031331756006;124,25;6,31890587274185;107,125;6,57783073230508;0,862;0,0110453610171873
"182";6248;36;0,5196093135;0,0474612668240854;90,25;8,20713974884934;81,125;7,60521437661594;0,901625;0,00801672359152149
"183";6249;36;0,74795205;0,0909835991195785;131,375;15,0990775498751;113,25;16,2282821905814;0,861;0,025579009251449
"184";6250;36;0,6524321535;0,0636247421583647;115;11,4766844390828;97,875;8,87110075308744;0,852;0,0209897934380362
"185";6256;36;0,6184987785;0,0617839417357595;107,5;10,9152579970818;96,5;9,56182887467515;0,899875;0,0117161366133576
"186";6247;37;0,726454958666667;0,0656918981445819;127,444444444444;11,1479943387938;110,444444444444;11,2595638360364;0,866555555555556;0,01338946517893
"187";6248;37;0,517856732;0,0588599535210823;90;10,356157588604;81;8,73212459828649;0,9;0,0126885775404495
