"";"Animal No._NA";"VO2(3)_[ml/h]";"VCO2(3)_[ml/h]";"RER_NA";"Datetime";"LightC_[%]";"Box_NA"
"1599";226;58;66;1,146;"10/03/2023 02:06";0;2
"1600";226;66;57;0,869;"10/03/2023 02:36";0;2
"1601";226;62;51;0,828;"10/03/2023 02:51";0;2
"1602";226;67;55;0,833;"10/03/2023 03:06";0;2
"1603";226;54;46;0,854;"10/03/2023 03:21";0;2
"1604";226;74;62;0,845;"10/03/2023 03:36";0;2
"1605";226;75;60;0,799;"10/03/2023 03:51";0;2
"1606";226;72;60;0,839;"10/03/2023 04:06";0;2
"1607";226;83;74;0,883;"10/03/2023 04:21";0;2
"1608";226;83;75;0,907;"10/03/2023 04:36";0;2
"1609";226;99;76;0,774;"10/03/2023 04:51";0;2
"1610";226;90;63;0,704;"10/03/2023 05:06";0;2
"1611";226;87;61;0,71;"10/03/2023 05:21";0;2
"1612";226;95;67;0,706;"10/03/2023 05:36";0;2
"1613";226;106;74;0,696;"10/03/2023 05:51";0;2
"1614";226;113;80;0,711;"10/03/2023 06:06";99;2
"1615";226;100;72;0,72;"10/03/2023 06:21";99;2
"1616";226;55;50;0,903;"10/03/2023 06:51";99;2
"1617";226;49;41;0,851;"10/03/2023 07:06";99;2
"1618";226;43;37;0,859;"10/03/2023 07:21";99;2
"1619";226;42;39;0,928;"10/03/2023 07:36";99;2
"1620";226;43;37;0,86;"10/03/2023 07:51";99;2
"1621";226;41;34;0,82;"10/03/2023 08:06";99;2
"1622";226;35;34;0,964;"10/03/2023 08:21";99;2
"1623";226;36;31;0,873;"10/03/2023 08:36";99;2
"1624";226;43;37;0,872;"10/03/2023 08:51";99;2
"1625";226;49;40;0,808;"10/03/2023 09:06";99;2
"1626";226;44;34;0,767;"10/03/2023 09:21";99;2
"1627";226;46;38;0,811;"10/03/2023 09:36";99;2
"1628";226;67;55;0,821;"10/03/2023 09:51";99;2
"1629";226;68;54;0,794;"10/03/2023 10:06";99;2
"1630";226;NA;NA;NA;" ";NA;2
"1631";227;102;77;0,752;"01/03/2023 09:51";99;3
"1632";227;121;90;0,749;"01/03/2023 10:06";99;3
"1633";227;127;93;0,733;"01/03/2023 10:36";99;3
"1634";227;127;91;0,72;"01/03/2023 10:51";99;3
"1635";227;126;93;0,738;"01/03/2023 11:06";99;3
"1636";227;126;93;0,738;"01/03/2023 11:21";99;3
"1637";227;127;92;0,73;"01/03/2023 11:36";99;3
"1638";227;127;93;0,731;"01/03/2023 11:51";99;3
"1639";227;128;98;0,759;"01/03/2023 12:06";99;3
"1640";227;126;96;0,763;"01/03/2023 12:21";99;3
"1641";227;122;90;0,743;"01/03/2023 12:36";99;3
"1642";227;121;89;0,738;"01/03/2023 12:51";99;3
"1643";227;126;95;0,751;"01/03/2023 13:06";99;3
"1644";227;126;97;0,772;"01/03/2023 13:21";99;3
"1645";227;125;97;0,771;"01/03/2023 13:36";99;3
"1646";227;121;93;0,773;"01/03/2023 13:51";99;3
"1647";227;108;81;0,751;"01/03/2023 14:06";99;3
"1648";227;94;64;0,678;"01/03/2023 14:21";99;3
"1649";227;69;54;0,787;"01/03/2023 14:51";99;3
"1650";227;68;55;0,8;"01/03/2023 15:06";99;3
"1651";227;68;54;0,786;"01/03/2023 15:21";99;3
"1652";227;76;62;0,81;"01/03/2023 15:36";99;3
"1653";227;99;84;0,849;"01/03/2023 15:51";99;3
"1654";227;104;96;0,928;"01/03/2023 16:06";99;3
"1655";227;84;80;0,956;"01/03/2023 16:21";99;3
"1656";227;67;63;0,946;"01/03/2023 16:36";99;3
"1657";227;74;68;0,916;"01/03/2023 16:51";99;3
"1658";227;62;57;0,915;"01/03/2023 17:06";99;3
"1659";227;62;57;0,911;"01/03/2023 17:21";99;3
"1660";227;63;55;0,882;"01/03/2023 17:36";99;3
"1661";227;62;56;0,903;"01/03/2023 17:51";99;3
"1662";227;68;59;0,865;"01/03/2023 18:06";0;3
"1663";227;71;60;0,845;"01/03/2023 18:21";0;3
"1664";227;66;55;0,836;"01/03/2023 18:36";0;3
"1665";227;95;82;0,857;"01/03/2023 19:06";0;3
"1666";227;76;63;0,831;"01/03/2023 19:21";0;3
"1667";227;71;57;0,794;"01/03/2023 19:36";0;3
"1668";227;94;75;0,801;"01/03/2023 19:51";0;3
"1669";227;105;92;0,873;"01/03/2023 20:06";0;3
"1670";227;112;102;0,905;"01/03/2023 20:21";0;3
"1671";227;116;109;0,939;"01/03/2023 20:36";0;3
"1672";227;101;97;0,963;"01/03/2023 20:51";0;3
"1673";227;103;100;0,975;"01/03/2023 21:06";0;3
"1674";227;103;100;0,971;"01/03/2023 21:21";0;3
"1675";227;104;97;0,927;"01/03/2023 21:36";0;3
"1676";227;76;73;0,961;"01/03/2023 21:51";0;3
"1677";227;69;66;0,95;"01/03/2023 22:06";0;3
"1678";227;69;65;0,932;"01/03/2023 22:21";0;3
"1679";227;64;61;0,943;"01/03/2023 22:36";0;3
"1680";227;94;86;0,912;"01/03/2023 22:51";0;3
"1681";227;111;107;0,958;"01/03/2023 23:21";0;3
"1682";227;111;107;0,964;"01/03/2023 23:36";0;3
"1683";227;124;117;0,941;"01/03/2023 23:51";0;3
"1684";227;110;108;0,978;"02/03/2023 00:06";0;3
"1685";227;116;110;0,945;"02/03/2023 00:21";0;3
"1686";227;111;106;0,95;"02/03/2023 00:36";0;3
"1687";227;105;104;0,992;"02/03/2023 00:51";0;3
"1688";227;103;100;0,968;"02/03/2023 01:06";0;3
"1689";227;98;96;0,976;"02/03/2023 01:21";0;3
"1690";227;104;95;0,915;"02/03/2023 01:36";0;3
"1691";227;94;86;0,924;"02/03/2023 01:51";0;3
"1692";227;88;76;0,867;"02/03/2023 02:06";0;3
"1693";227;83;68;0,815;"02/03/2023 02:21";0;3
"1694";227;71;60;0,845;"02/03/2023 02:36";0;3
"1695";227;77;60;0,781;"02/03/2023 02:51";0;3
"1696";227;79;62;0,779;"02/03/2023 03:06";0;3
"1697";227;79;59;0,743;"02/03/2023 03:36";0;3
"1698";227;77;58;0,753;"02/03/2023 03:51";0;3
"1699";227;72;55;0,764;"02/03/2023 04:06";0;3
"1700";227;80;60;0,745;"02/03/2023 04:21";0;3
"1701";227;78;57;0,74;"02/03/2023 04:36";0;3
"1702";227;72;53;0,729;"02/03/2023 04:51";0;3
"1703";227;80;58;0,72;"02/03/2023 05:06";0;3
"1704";227;75;56;0,751;"02/03/2023 05:21";0;3
"1705";227;89;69;0,772;"02/03/2023 05:36";0;3
"1706";227;109;91;0,838;"02/03/2023 05:51";0;3
"1707";227;87;78;0,893;"02/03/2023 06:06";99;3
"1708";227;77;69;0,887;"02/03/2023 06:21";99;3
"1709";227;75;65;0,86;"02/03/2023 06:36";99;3
"1710";227;70;61;0,867;"02/03/2023 06:51";99;3
"1711";227;82;73;0,891;"02/03/2023 07:06";99;3
"1712";227;105;92;0,876;"02/03/2023 07:21";99;3
"1713";227;96;92;0,955;"02/03/2023 07:51";99;3
"1714";227;108;104;0,958;"02/03/2023 08:06";99;3
"1715";227;101;97;0,959;"02/03/2023 08:21";99;3
"1716";227;98;95;0,969;"02/03/2023 08:36";99;3
"1717";227;100;101;1,006;"02/03/2023 08:51";99;3
"1718";227;106;102;0,968;"02/03/2023 09:06";99;3
"1719";227;96;92;0,962;"02/03/2023 09:21";99;3
"1720";227;79;74;0,938;"02/03/2023 09:36";99;3
"1721";227;76;72;0,943;"02/03/2023 09:51";99;3
"1722";227;75;67;0,9;"02/03/2023 10:06";99;3
"1723";227;73;65;0,89;"02/03/2023 10:21";99;3
"1724";227;67;59;0,872;"02/03/2023 10:36";99;3
"1725";227;68;59;0,867;"02/03/2023 10:51";99;3
"1726";227;79;71;0,897;"02/03/2023 11:06";99;3
"1727";227;108;93;0,853;"02/03/2023 11:21";99;3
"1728";227;114;103;0,901;"02/03/2023 11:36";99;3
"1729";227;80;69;0,857;"02/03/2023 12:06";99;3
"1730";227;63;53;0,833;"02/03/2023 12:21";99;3
"1731";227;63;54;0,852;"02/03/2023 12:36";99;3
"1732";227;63;54;0,852;"02/03/2023 12:51";99;3
"1733";227;63;52;0,821;"02/03/2023 13:06";99;3
"1734";227;66;55;0,829;"02/03/2023 13:21";99;3
"1735";227;61;50;0,818;"02/03/2023 13:36";99;3
"1736";227;77;61;0,799;"02/03/2023 13:51";99;3
"1737";227;64;51;0,805;"02/03/2023 14:06";99;3
"1738";227;66;53;0,801;"02/03/2023 14:21";99;3
"1739";227;64;51;0,792;"02/03/2023 14:36";99;3
"1740";227;58;47;0,808;"02/03/2023 14:51";99;3
"1741";227;76;60;0,789;"02/03/2023 15:06";99;3
"1742";227;106;90;0,845;"02/03/2023 15:21";99;3
"1743";227;92;85;0,92;"02/03/2023 15:36";99;3
"1744";227;83;80;0,966;"02/03/2023 15:51";99;3
"1745";227;72;66;0,919;"02/03/2023 16:21";99;3
"1746";227;64;61;0,954;"02/03/2023 16:36";99;3
"1747";227;70;62;0,879;"02/03/2023 16:51";99;3
"1748";227;68;60;0,879;"02/03/2023 17:06";99;3
"1749";227;76;64;0,844;"02/03/2023 17:21";99;3
"1750";227;112;99;0,883;"02/03/2023 17:36";99;3
"1751";227;94;87;0,925;"02/03/2023 17:51";99;3
"1752";227;77;71;0,932;"02/03/2023 18:06";0;3
"1753";227;66;65;0,992;"02/03/2023 18:21";0;3
"1754";227;66;65;0,983;"02/03/2023 18:36";0;3
"1755";227;91;89;0,977;"02/03/2023 18:51";0;3
"1756";227;97;99;1,021;"02/03/2023 19:06";0;3
"1757";227;88;86;0,984;"02/03/2023 19:21";0;3
"1758";227;70;72;1,028;"02/03/2023 19:36";0;3
"1759";227;88;88;1,002;"02/03/2023 19:51";0;3
"1760";227;93;89;0,959;"02/03/2023 20:06";0;3
"1761";227;100;102;1,026;"02/03/2023 20:36";0;3
"1762";227;97;97;0,995;"02/03/2023 20:51";0;3
"1763";227;93;92;0,994;"02/03/2023 21:06";0;3
"1764";227;88;88;1,01;"02/03/2023 21:21";0;3
"1765";227;93;91;0,986;"02/03/2023 21:36";0;3
"1766";227;88;90;1,023;"02/03/2023 21:51";0;3
"1767";227;73;73;1,002;"02/03/2023 22:06";0;3
"1768";227;98;95;0,971;"02/03/2023 22:21";0;3
"1769";227;90;91;1,005;"02/03/2023 22:36";0;3
"1770";227;110;110;1,002;"02/03/2023 22:51";0;3
"1771";227;105;106;1,013;"02/03/2023 23:06";0;3
"1772";227;97;100;1,023;"02/03/2023 23:21";0;3
"1773";227;76;74;0,968;"02/03/2023 23:36";0;3
"1774";227;76;74;0,981;"02/03/2023 23:51";0;3
"1775";227;72;69;0,958;"03/03/2023 00:06";0;3
"1776";227;98;94;0,959;"03/03/2023 00:21";0;3
"1777";227;115;114;0,998;"03/03/2023 00:51";0;3
"1778";227;107;107;0,995;"03/03/2023 01:06";0;3
"1779";227;92;92;0,999;"03/03/2023 01:21";0;3
"1780";227;81;77;0,953;"03/03/2023 01:36";0;3
"1781";227;72;66;0,921;"03/03/2023 01:51";0;3
"1782";227;73;62;0,843;"03/03/2023 02:06";0;3
"1783";227;79;64;0,816;"03/03/2023 02:21";0;3
"1784";227;101;86;0,848;"03/03/2023 02:36";0;3
"1785";227;77;71;0,921;"03/03/2023 02:51";0;3
"1786";227;76;72;0,939;"03/03/2023 03:06";0;3
"1787";227;72;67;0,931;"03/03/2023 03:21";0;3
"1788";227;107;97;0,913;"03/03/2023 03:36";0;3
"1789";227;98;96;0,981;"03/03/2023 03:51";0;3
"1790";227;95;94;0,99;"03/03/2023 04:06";0;3
"1791";227;88;87;0,989;"03/03/2023 04:21";0;3
"1792";227;76;75;0,989;"03/03/2023 04:36";0;3
"1793";227;77;71;0,92;"03/03/2023 05:06";0;3
"1794";227;88;85;0,959;"03/03/2023 05:21";0;3
"1795";227;95;95;0,994;"03/03/2023 05:36";0;3
"1796";227;73;72;0,987;"03/03/2023 05:51";0;3
"1797";227;103;100;0,973;"03/03/2023 06:06";99;3
"1798";227;93;92;0,993;"03/03/2023 06:21";99;3
"1799";227;76;75;0,979;"03/03/2023 06:36";99;3
"1800";227;70;60;0,857;"03/03/2023 06:51";99;3
"1801";227;71;58;0,82;"03/03/2023 07:06";99;3
"1802";227;63;51;0,811;"03/03/2023 07:21";99;3
"1803";227;105;91;0,868;"03/03/2023 07:36";99;3
"1804";227;89;82;0,922;"03/03/2023 07:51";99;3
"1805";227;78;75;0,96;"03/03/2023 08:06";99;3
"1806";227;74;70;0,949;"03/03/2023 08:21";99;3
"1807";227;69;64;0,923;"03/03/2023 08:36";99;3
"1808";227;70;62;0,888;"03/03/2023 08:51";99;3
"1809";227;79;75;0,941;"03/03/2023 09:21";99;3
"1810";227;69;65;0,941;"03/03/2023 09:36";99;3
"1811";227;64;58;0,904;"03/03/2023 09:51";99;3
"1812";227;63;56;0,898;"03/03/2023 10:06";99;3
"1813";227;70;60;0,859;"03/03/2023 10:21";99;3
"1814";227;97;87;0,898;"03/03/2023 10:36";99;3
"1815";227;98;94;0,959;"03/03/2023 10:51";99;3
"1816";227;99;94;0,955;"03/03/2023 11:06";99;3
"1817";227;87;77;0,887;"03/03/2023 11:21";99;3
"1818";227;80;70;0,872;"03/03/2023 11:36";99;3
"1819";227;76;62;0,821;"03/03/2023 11:51";99;3
"1820";227;70;60;0,853;"03/03/2023 12:06";99;3
"1821";227;70;59;0,84;"03/03/2023 12:21";99;3
"1822";227;74;58;0,792;"03/03/2023 12:36";99;3
"1823";227;96;83;0,866;"03/03/2023 12:51";99;3
"1824";227;97;90;0,93;"03/03/2023 13:06";99;3
"1825";227;72;66;0,911;"03/03/2023 13:36";99;3
"1826";227;72;65;0,891;"03/03/2023 13:51";99;3
"1827";227;67;60;0,893;"03/03/2023 14:06";99;3
"1828";227;97;89;0,924;"03/03/2023 14:21";99;3
"1829";227;88;86;0,979;"03/03/2023 14:36";99;3
"1830";227;76;72;0,955;"03/03/2023 14:51";99;3
"1831";227;67;62;0,927;"03/03/2023 15:06";99;3
"1832";227;73;64;0,874;"03/03/2023 15:21";99;3
"1833";227;68;58;0,856;"03/03/2023 15:36";99;3
"1834";227;95;87;0,922;"03/03/2023 15:51";99;3
"1835";227;89;83;0,938;"03/03/2023 16:06";99;3
"1836";227;71;69;0,97;"03/03/2023 16:21";99;3
"1837";227;69;67;0,973;"03/03/2023 16:36";99;3
"1838";227;67;61;0,913;"03/03/2023 16:51";99;3
"1839";227;66;63;0,954;"03/03/2023 17:06";99;3
"1840";227;66;63;0,959;"03/03/2023 17:21";99;3
"1841";227;89;94;1,05;"03/03/2023 17:51";99;3
"1842";227;80;81;1,005;"03/03/2023 18:06";0;3
"1843";227;80;82;1,022;"03/03/2023 18:21";0;3
"1844";227;90;92;1,025;"03/03/2023 18:36";0;3
"1845";227;81;81;1,005;"03/03/2023 18:51";0;3
"1846";227;86;82;0,949;"03/03/2023 19:06";0;3
"1847";227;103;99;0,961;"03/03/2023 19:21";0;3
"1848";227;105;103;0,986;"03/03/2023 19:36";0;3
"1849";227;121;116;0,965;"03/03/2023 19:51";0;3
"1850";227;111;105;0,951;"03/03/2023 20:06";0;3
"1851";227;104;99;0,955;"03/03/2023 20:21";0;3
"1852";227;81;79;0,972;"03/03/2023 20:36";0;3
"1853";227;90;90;1;"03/03/2023 20:51";0;3
"1854";227;90;88;0,977;"03/03/2023 21:06";0;3
"1855";227;85;83;0,978;"03/03/2023 21:21";0;3
"1856";227;82;74;0,891;"03/03/2023 21:36";0;3
"1857";227;111;115;1,033;"03/03/2023 22:06";0;3
"1858";227;113;118;1,04;"03/03/2023 22:21";0;3
"1859";227;109;113;1,036;"03/03/2023 22:36";0;3
"1860";227;114;119;1,042;"03/03/2023 22:51";0;3
"1861";227;121;120;0,993;"03/03/2023 23:06";0;3
"1862";227;105;107;1,025;"03/03/2023 23:21";0;3
"1863";227;115;115;1,003;"03/03/2023 23:36";0;3
"1864";227;98;97;0,992;"03/03/2023 23:51";0;3
"1865";227;92;93;1,012;"04/03/2023 00:06";0;3
"1866";227;78;79;1,012;"04/03/2023 00:21";0;3
"1867";227;67;73;1,084;"04/03/2023 00:36";0;3
"1868";227;68;70;1,032;"04/03/2023 00:51";0;3
"1869";227;68;68;0,99;"04/03/2023 01:06";0;3
"1870";227;92;94;1,019;"04/03/2023 01:21";0;3
"1871";227;77;81;1,047;"04/03/2023 01:36";0;3
"1872";227;78;80;1,03;"04/03/2023 01:51";0;3
"1873";227;116;112;0,961;"04/03/2023 02:21";0;3
"1874";227;116;111;0,958;"04/03/2023 02:36";0;3
"1875";227;103;101;0,981;"04/03/2023 02:51";0;3
"1876";227;98;93;0,95;"04/03/2023 03:06";0;3
"1877";227;84;77;0,914;"04/03/2023 03:21";0;3
"1878";227;83;71;0,859;"04/03/2023 03:36";0;3
"1879";227;83;70;0,837;"04/03/2023 03:51";0;3
"1880";227;76;61;0,809;"04/03/2023 04:06";0;3
"1881";227;105;93;0,883;"04/03/2023 04:21";0;3
"1882";227;92;84;0,907;"04/03/2023 04:36";0;3
"1883";227;91;87;0,957;"04/03/2023 04:51";0;3
"1884";227;82;76;0,933;"04/03/2023 05:06";0;3
"1885";227;81;69;0,858;"04/03/2023 05:21";0;3
"1886";227;105;92;0,876;"04/03/2023 05:36";0;3
"1887";227;111;103;0,927;"04/03/2023 05:51";0;3
"1888";227;103;101;0,974;"04/03/2023 06:06";99;3
"1889";227;102;101;0,989;"04/03/2023 06:36";99;3
"1890";227;85;85;0,992;"04/03/2023 06:51";99;3
"1891";227;82;76;0,933;"04/03/2023 07:06";99;3
"1892";227;69;64;0,928;"04/03/2023 07:21";99;3
"1893";227;74;69;0,925;"04/03/2023 07:36";99;3
"1894";227;87;78;0,895;"04/03/2023 07:51";99;3
"1895";227;86;84;0,976;"04/03/2023 08:06";99;3
"1896";227;86;83;0,965;"04/03/2023 08:21";99;3
"1897";227;69;66;0,962;"04/03/2023 08:36";99;3
"1898";227;70;63;0,897;"04/03/2023 08:51";99;3
"1899";227;70;61;0,865;"04/03/2023 09:06";99;3
"1900";227;70;60;0,86;"04/03/2023 09:21";99;3
"1901";227;70;64;0,915;"04/03/2023 09:36";99;3
"1902";227;65;56;0,866;"04/03/2023 09:51";99;3
"1903";227;66;56;0,847;"04/03/2023 10:06";99;3
"1904";227;75;67;0,894;"04/03/2023 10:21";99;3
"1905";227;66;52;0,791;"04/03/2023 10:51";99;3
"1906";227;72;55;0,766;"04/03/2023 11:06";99;3
"1907";227;66;53;0,793;"04/03/2023 11:21";99;3
"1908";227;66;51;0,775;"04/03/2023 11:36";99;3
"1909";227;58;48;0,823;"04/03/2023 11:51";99;3
"1910";227;62;48;0,783;"04/03/2023 12:06";99;3
"1911";227;53;44;0,83;"04/03/2023 12:21";99;3
"1912";227;58;49;0,848;"04/03/2023 12:36";99;3
"1913";227;89;71;0,799;"04/03/2023 12:51";99;3
"1914";227;81;68;0,844;"04/03/2023 13:06";99;3
"1915";227;74;70;0,942;"04/03/2023 13:21";99;3
"1916";227;65;56;0,852;"04/03/2023 13:36";99;3
"1917";227;48;41;0,861;"04/03/2023 13:51";99;3
"1918";227;48;41;0,843;"04/03/2023 14:06";99;3
"1919";227;58;48;0,834;"04/03/2023 14:21";99;3
"1920";227;52;48;0,913;"04/03/2023 14:36";99;3
"1921";227;40;35;0,869;"04/03/2023 15:06";99;3
"1922";227;40;35;0,864;"04/03/2023 15:21";99;3
"1923";227;49;36;0,727;"04/03/2023 15:36";99;3
"1924";227;66;55;0,838;"04/03/2023 15:51";99;3
"1925";227;71;60;0,849;"04/03/2023 16:06";99;3
"1926";227;55;49;0,894;"04/03/2023 16:21";99;3
"1927";227;48;41;0,861;"04/03/2023 16:36";99;3
"1928";227;40;37;0,94;"04/03/2023 16:51";99;3
"1929";227;48;38;0,792;"04/03/2023 17:06";99;3
"1930";227;49;37;0,76;"04/03/2023 17:21";99;3
"1931";227;66;55;0,846;"04/03/2023 17:36";99;3
"1932";227;65;58;0,898;"04/03/2023 17:51";99;3
"1933";227;64;58;0,903;"04/03/2023 18:06";0;3
"1934";227;58;50;0,872;"04/03/2023 18:21";0;3
"1935";227;56;45;0,797;"04/03/2023 18:36";0;3
"1936";227;59;48;0,82;"04/03/2023 18:51";0;3
"1937";227;86;80;0,93;"04/03/2023 19:21";0;3
"1938";227;86;83;0,964;"04/03/2023 19:36";0;3
"1939";227;86;83;0,959;"04/03/2023 19:51";0;3
"1940";227;87;80;0,915;"04/03/2023 20:06";0;3
"1941";227;86;81;0,937;"04/03/2023 20:21";0;3
"1942";227;69;68;0,985;"04/03/2023 20:36";0;3
"1943";227;55;50;0,917;"04/03/2023 20:51";0;3
"1944";227;81;78;0,956;"04/03/2023 21:06";0;3
"1945";227;86;82;0,948;"04/03/2023 21:21";0;3
"1946";227;85;87;1,031;"04/03/2023 21:36";0;3
"1947";227;132;80;0,609;"04/03/2023 21:51";0;3
"1948";227;107;61;0,575;"04/03/2023 22:06";0;3
"1949";227;100;64;0,637;"04/03/2023 22:21";0;3
"1950";227;112;79;0,703;"04/03/2023 22:36";0;3
"1951";227;120;95;0,797;"04/03/2023 22:51";0;3
"1952";227;105;82;0,778;"04/03/2023 23:06";0;3
"1953";227;68;72;1,061;"04/03/2023 23:36";0;3
"1954";227;80;80;0,998;"04/03/2023 23:51";0;3
"1955";227;62;70;1,124;"05/03/2023 00:06";0;3
"1956";227;61;70;1,143;"05/03/2023 00:21";0;3
"1957";227;66;77;1,163;"05/03/2023 00:36";0;3
"1958";227;56;67;1,196;"05/03/2023 00:51";0;3
"1959";227;39;52;1,341;"05/03/2023 01:06";0;3
"1960";227;31;46;1,47;"05/03/2023 01:21";0;3
"1961";227;41;54;1,311;"05/03/2023 01:36";0;3
"1962";227;39;51;1,314;"05/03/2023 01:51";0;3
"1963";227;57;66;1,17;"05/03/2023 02:06";0;3
"1964";227;58;72;1,244;"05/03/2023 02:21";0;3
"1965";227;57;63;1,107;"05/03/2023 02:36";0;3
"1966";227;40;49;1,226;"05/03/2023 02:51";0;3
"1967";227;40;48;1,201;"05/03/2023 03:06";0;3
"1968";227;34;46;1,359;"05/03/2023 03:21";0;3
"1969";227;62;58;0,942;"05/03/2023 03:51";0;3
"1970";227;44;44;1,01;"05/03/2023 04:06";0;3
"1971";227;46;46;0,985;"05/03/2023 04:21";0;3
"1972";227;39;39;0,99;"05/03/2023 04:36";0;3
"1973";227;57;51;0,894;"05/03/2023 04:51";0;3
"1974";227;70;62;0,883;"05/03/2023 05:06";0;3
"1975";227;52;47;0,91;"05/03/2023 05:21";0;3
"1976";227;64;63;0,992;"05/03/2023 05:36";0;3
"1977";227;68;69;1,004;"05/03/2023 05:51";0;3
"1978";227;51;52;1,019;"05/03/2023 06:06";99;3
"1979";227;69;43;0,622;"05/03/2023 06:21";99;3
"1980";227;67;39;0,579;"05/03/2023 06:36";99;3
"1981";227;61;37;0,599;"05/03/2023 06:51";99;3
"1982";227;58;34;0,588;"05/03/2023 07:06";99;3
"1983";227;56;34;0,609;"05/03/2023 07:21";99;3
"1984";227;85;62;0,732;"05/03/2023 07:36";99;3
"1985";227;65;58;0,894;"05/03/2023 08:06";99;3
"1986";227;47;43;0,912;"05/03/2023 08:21";99;3
"1987";227;43;37;0,852;"05/03/2023 08:36";99;3
"1988";227;31;35;1,124;"05/03/2023 08:51";99;3
"1989";227;28;33;1,144;"05/03/2023 09:06";99;3
"1990";227;40;46;1,164;"05/03/2023 09:21";99;3
"1991";227;44;53;1,202;"05/03/2023 09:36";99;3
"1992";227;42;51;1,2;"05/03/2023 09:51";99;3
"1993";227;32;43;1,328;"05/03/2023 10:06";99;3
"1994";227;27;38;1,41;"05/03/2023 10:21";99;3
"1995";227;25;35;1,419;"05/03/2023 10:36";99;3
"1996";227;22;33;1,519;"05/03/2023 10:51";99;3
"1997";227;22;32;1,458;"05/03/2023 11:06";99;3
"1998";227;34;45;1,3;"05/03/2023 11:21";99;3
"1999";227;44;55;1,249;"05/03/2023 11:36";99;3
"2000";227;49;61;1,243;"05/03/2023 11:51";99;3
"2001";227;40;37;0,946;"05/03/2023 12:21";99;3
"2002";227;37;34;0,905;"05/03/2023 12:36";99;3
"2003";227;44;43;0,974;"05/03/2023 12:51";99;3
"2004";227;45;41;0,916;"05/03/2023 13:06";99;3
"2005";227;34;34;0,979;"05/03/2023 13:21";99;3
"2006";227;34;34;0,994;"05/03/2023 13:36";99;3
"2007";227;35;30;0,865;"05/03/2023 13:51";99;3
"2008";227;35;32;0,912;"05/03/2023 14:06";99;3
"2009";227;39;38;0,973;"05/03/2023 14:21";99;3
"2010";227;62;57;0,905;"05/03/2023 14:36";99;3
"2011";227;61;60;0,983;"05/03/2023 14:51";99;3
"2012";227;52;48;0,931;"05/03/2023 15:06";99;3
"2013";227;39;40;1,028;"05/03/2023 15:21";99;3
"2014";227;39;37;0,936;"05/03/2023 15:36";99;3
"2015";227;37;35;0,95;"05/03/2023 15:51";99;3
"2016";227;34;34;1;"05/03/2023 16:06";99;3
"2017";227;46;47;1,004;"05/03/2023 16:36";99;3
"2018";227;41;44;1,078;"05/03/2023 16:51";99;3
"2019";227;38;42;1,093;"05/03/2023 17:06";99;3
"2020";227;52;48;0,928;"05/03/2023 17:21";99;3
"2021";227;69;65;0,935;"05/03/2023 17:36";99;3
"2022";227;76;75;0,99;"05/03/2023 17:51";99;3
"2023";227;56;58;1,047;"05/03/2023 18:06";0;3
"2024";227;49;49;1,004;"05/03/2023 18:21";0;3
"2025";227;56;57;1,018;"05/03/2023 18:36";0;3
"2026";227;69;68;0,994;"05/03/2023 18:51";0;3
"2027";227;83;82;0,985;"05/03/2023 19:06";0;3
"2028";227;93;93;0,998;"05/03/2023 19:21";0;3
"2029";227;78;80;1,032;"05/03/2023 19:36";0;3
"2030";227;75;75;0,992;"05/03/2023 19:51";0;3
"2031";227;88;88;1,001;"05/03/2023 20:06";0;3
"2032";227;85;87;1,031;"05/03/2023 20:21";0;3
"2033";227;86;81;0,941;"05/03/2023 20:51";0;3
"2034";227;83;80;0,964;"05/03/2023 21:06";0;3
"2035";227;73;73;1,007;"05/03/2023 21:21";0;3
"2036";227;57;55;0,973;"05/03/2023 21:36";0;3
"2037";227;54;53;0,989;"05/03/2023 21:51";0;3
"2038";227;69;65;0,938;"05/03/2023 22:06";0;3
"2039";227;74;71;0,96;"05/03/2023 22:21";0;3
"2040";227;81;78;0,958;"05/03/2023 22:36";0;3
"2041";227;80;72;0,907;"05/03/2023 22:51";0;3
"2042";227;75;70;0,938;"05/03/2023 23:06";0;3
"2043";227;57;51;0,896;"05/03/2023 23:21";0;3
"2044";227;63;64;1,004;"05/03/2023 23:36";0;3
"2045";227;61;60;0,978;"05/03/2023 23:51";0;3
"2046";227;57;52;0,905;"06/03/2023 00:06";0;3
"2047";227;53;47;0,886;"06/03/2023 00:21";0;3
"2048";227;52;49;0,95;"06/03/2023 00:36";0;3
"2049";227;79;72;0,915;"06/03/2023 01:06";0;3
"2050";227;76;74;0,974;"06/03/2023 01:21";0;3
"2051";227;61;62;1,019;"06/03/2023 01:36";0;3
"2052";227;61;60;0,983;"06/03/2023 01:51";0;3
"2053";227;52;50;0,963;"06/03/2023 02:06";0;3
"2054";227;52;49;0,956;"06/03/2023 02:21";0;3
"2055";227;46;47;1,006;"06/03/2023 02:36";0;3
"2056";227;61;60;0,992;"06/03/2023 02:51";0;3
"2057";227;59;57;0,971;"06/03/2023 03:06";0;3
"2058";227;56;55;0,978;"06/03/2023 03:21";0;3
"2059";227;67;62;0,93;"06/03/2023 03:36";0;3
"2060";227;57;55;0,964;"06/03/2023 03:51";0;3
"2061";227;69;67;0,966;"06/03/2023 04:06";0;3
"2062";227;74;67;0,909;"06/03/2023 04:21";0;3
