"";"Animal No._NA";"VO2(3)_[ml/h]";"VCO2(3)_[ml/h]";"RER_NA";"Datetime";"LightC_[%]";"Box_NA.x";"Datetime2";"hour";"minutes";"MeasPoint";"diff.sec";"running_total.sec";"running_total.hrs";"running_total.hrs.round";"timeintervalinmin";"running_total.hrs.halfhour";"HP";"HP2";"Animals";"Box_NA.y";"Weight..g."
"151";224;89;87;0,977;"04/03/2023 19:21";0;1;2023-03-04 19:21:00;19;21;307;900;292500;81,2;81;0,333333333333333;81,3333333333333;523,590204;519,50279;"224";"1";"21.4"
"152";224;66;55;0,84;"05/03/2023 11:51";99;1;2023-03-05 11:51:00;11;51;369;1800;351900;97,8;97;0,833333333333333;97,8333333333333;373,19832;372,3192;"224";"1";"21.4"
"153";224;109;103;0,94;"04/03/2023 05:06";0;1;2023-03-04 05:06:00;5;6;254;900;241200;67;67;0;67;634,52388;630,4778;"224";"1";"21.4"
"154";224;113;105;0,932;"02/03/2023 20:51";0;1;2023-03-02 20:51:00;20;51;132;900;125100;34,8;34;0,833333333333333;34,8333333333333;656,301288;652,32188;"224";"1";"21.4"
"155";224;88;81;0,918;"05/03/2023 19:21";0;1;2023-03-05 19:21:00;19;21;398;900;378900;105,2;105;0,333333333333333;105,333333333333;509,046912;506,24112;"224";"1";"21.4"
"156";224;73;65;0,889;"01/03/2023 18:06";0;1;2023-03-01 18:06:00;18;6;32;900;28800;8;8;0;8;418,746396;416,92271;"224";"1";"21.4"
"157";224;88;87;0,988;"04/03/2023 19:36";0;1;2023-03-04 19:36:00;19;36;308;900;293400;81,5;81;0,5;81,5;519,321792;515,04992;"224";"1";"21.4"
"158";224;41;34;0,831;"06/03/2023 09:51";99;1;2023-03-06 09:51:00;9;51;452;900;431100;119,8;119;0,833333333333333;119,833333333333;231,219828;230,76153;"224";"1";"21.4"
"159";224;47;47;0,996;"07/03/2023 03:51";0;1;2023-03-07 03:51:00;3;51;520;900;495900;137,8;137;0,833333333333333;137,833333333333;277,992216;275,62116;"224";"1";"21.4"
"160";224;69;57;0,824;"02/03/2023 15:51";99;1;2023-03-02 15:51:00;15;51;113;1800;107100;29,8;29;0,833333333333333;29,8333333333333;388,320408;387,66408;"224";"1";"21.4"
"161";224;55;47;0,853;"05/03/2023 14:21";99;1;2023-03-05 14:21:00;14;21;379;900;360900;100,2;100;0,333333333333333;100,333333333333;312,19122;311,28845;"224";"1";"21.4"
"162";224;66;58;0,882;"03/03/2023 09:51";99;1;2023-03-03 09:51:00;9;51;181;900;171900;47,8;47;0,833333333333333;47,8333333333333;377,822016;376,28316;"224";"1";"21.4"
"163";224;53;46;0,878;"06/03/2023 11:51";99;1;2023-03-06 11:51:00;11;51;460;900;438300;121,8;121;0,833333333333333;121,833333333333;303,048912;301,86362;"224";"1";"21.4"
"164";224;37;35;0,954;"06/03/2023 06:36";99;1;2023-03-06 06:36:00;6;36;440;900;419400;116,5;116;0,5;116,5;216,252864;214,75614;"224";"1";"21.4"
"165";224;61;51;0,836;"08/03/2023 11:21";99;1;2023-03-08 11:21:00;11;21;639;900;609300;169,2;169;0,333333333333333;169,333333333333;344,518728;343,76428;"224";"1";"21.4"
"166";224;89;88;0,996;"04/03/2023 23:36";0;1;2023-03-04 23:36:00;23;36;323;900;307800;85,5;85;0,5;85,5;526,410792;521,92092;"224";"1";"21.4"
"167";224;74;60;0,816;"02/03/2023 16:06";99;1;2023-03-02 16:06:00;16;6;114;900;108000;30;30;0;30;415,472112;414,90912;"224";"1";"21.4"
"168";224;42;40;0,94;"06/03/2023 22:51";0;1;2023-03-06 22:51:00;22;51;501;900;477900;132,8;132;0,833333333333333;132,833333333333;244,49544;242,9364;"224";"1";"21.4"
"169";224;40;36;0,913;"06/03/2023 12:06";99;1;2023-03-06 12:06:00;12;6;461;900;439200;122;122;0;122;231,05136;229,8236;"224";"1";"21.4"
"170";224;79;66;0,845;"02/03/2023 09:06";99;1;2023-03-02 09:06:00;9;6;88;900;82800;23;23;0;23;447,36594;446,21965;"224";"1";"21.4"
"171";224;60;55;0,923;"08/03/2023 11:36";99;1;2023-03-08 11:36:00;11;36;640;900;610200;169,5;169;0,5;169,5;347,57784;345,5934;"224";"1";"21.4"
"172";224;66;56;0,85;"03/03/2023 03:06";0;1;2023-03-03 03:06:00;3;6;156;900;147600;41;41;0;41;374,2992;373,263;"224";"1";"21.4"
"173";224;67;51;0,766;"04/03/2023 11:21";99;1;2023-03-04 11:21:00;11;21;277;900;263700;73,2;73;0,333333333333333;73,3333333333333;370,582896;370,87046;"224";"1";"21.4"
"174";224;81;78;0,962;"04/03/2023 22:06";0;1;2023-03-04 22:06:00;22;6;318;900;302400;84;84;0;84;474,499296;471,06846;"224";"1";"21.4"
"175";224;41;33;0,813;"06/03/2023 12:21";99;1;2023-03-06 12:21:00;12;21;462;900;440100;122,2;122;0,333333333333333;122,333333333333;229,988844;229,70619;"224";"1";"21.4"
"176";224;89;76;0,862;"02/03/2023 09:21";99;1;2023-03-02 09:21:00;9;21;89;900;83700;23,2;23;0,333333333333333;23,3333333333333;506,518224;504,86674;"224";"1";"21.4"
"177";224;40;35;0,875;"06/03/2023 14:21";99;1;2023-03-06 14:21:00;14;21;469;900;447300;124,2;124;0,333333333333333;124,333333333333;228,516;227,65;"224";"1";"21.4"
"178";224;52;50;0,966;"08/03/2023 14:06";99;1;2023-03-08 14:06:00;14;6;649;900;619200;172;172;0;172;304,963776;302,71176;"224";"1";"21.4"
"179";224;95;85;0,893;"04/03/2023 00:51";0;1;2023-03-04 00:51:00;0;51;238;900;225900;62,8;62;0,833333333333333;62,8333333333333;545,57778;543,11405;"224";"1";"21.4"
"180";224;41;34;0,835;"05/03/2023 15:06";99;1;2023-03-05 15:06:00;15;6;382;900;363600;101;101;0;101;231,49338;230,99605;"224";"1";"21.4"
"181";224;73;64;0,874;"03/03/2023 17:51";99;1;2023-03-03 17:51:00;17;51;211;900;200700;55,8;55;0,833333333333333;55,8333333333333;416,919936;415,35686;"224";"1";"21.4"
"182";224;56;47;0,853;"05/03/2023 03:51";0;1;2023-03-05 03:51:00;3;51;339;900;323100;89,8;89;0,833333333333333;89,8333333333333;317,867424;316,94824;"224";"1";"21.4"
"183";224;70;61;0,869;"07/03/2023 04:51";0;1;2023-03-07 04:51:00;4;51;524;900;499500;138,8;138;0,833333333333333;138,833333333333;399,20244;397,7869;"224";"1";"21.4"
"184";224;34;36;1,061;"09/03/2023 06:36";99;1;2023-03-09 06:36:00;6;36;709;900;678600;188,5;188;0,5;188,5;204,787032;202,54582;"224";"1";"21.4"
"185";224;82;77;0,942;"07/03/2023 01:21";0;1;2023-03-07 01:21:00;1;21;511;900;486900;135,2;135;0,333333333333333;135,333333333333;477,621792;474,53892;"224";"1";"21.4"
"186";224;74;61;0,831;"02/03/2023 09:51";99;1;2023-03-02 09:51:00;9;51;91;900;85500;23,8;23;0,833333333333333;23,8333333333333;417,323592;416,49642;"224";"1";"21.4"
"187";224;79;74;0,927;"04/03/2023 06:36";99;1;2023-03-04 06:36:00;6;36;259;900;246600;68,5;68;0,5;68,5;458,171244;455,48319;"224";"1";"21.4"
"188";224;74;61;0,827;"05/03/2023 04:06";0;1;2023-03-05 04:06:00;4;6;340;900;324000;90;90;0;90;416,829864;416,07314;"224";"1";"21.4"
"189";224;88;78;0,891;"07/03/2023 05:06";0;1;2023-03-07 05:06:00;5;6;525;900;500400;139;139;0;139;505,083744;502,84344;"224";"1";"21.4"
"190";224;51;54;1,045;"08/03/2023 14:36";99;1;2023-03-08 14:36:00;14;36;651;900;621000;172,5;172;0,5;172,5;305,81946;302,65185;"224";"1";"21.4"
"191";224;59;58;0,982;"07/03/2023 03:36";0;1;2023-03-07 03:36:00;3;36;519;900;495000;137,5;137;0,5;137,5;347,591184;344,81134;"224";"1";"21.4"
"192";224;40;37;0,931;"06/03/2023 09:36";99;1;2023-03-06 09:36:00;9;36;451;900;430200;119,5;119;0,5;119,5;232,25232;230,8532;"224";"1";"21.4"
"193";224;66;55;0,826;"03/03/2023 14:51";99;1;2023-03-03 14:51:00;14;51;200;900;189900;52,8;52;0,833333333333333;52,8333333333333;371,657088;370,99788;"224";"1";"21.4"
"194";224;93;82;0,889;"02/03/2023 11:51";99;1;2023-03-02 11:51:00;11;51;98;900;92700;25,8;25;0,833333333333333;25,8333333333333;533,471436;531,14811;"224";"1";"21.4"
"195";224;82;77;0,944;"07/03/2023 05:21";0;1;2023-03-07 05:21:00;5;21;526;900;501300;139,2;139;0,333333333333333;139,333333333333;477,895344;474,77344;"224";"1";"21.4"
"196";224;112;105;0,939;"03/03/2023 22:06";0;1;2023-03-03 22:06:00;22;6;227;900;216000;60;60;0;60;651,801024;647,67024;"224";"1";"21.4"
"197";224;41;34;0,849;"04/03/2023 16:06";99;1;2023-03-04 16:06:00;16;6;295;900;280800;78;78;0;78;232,450812;231,81687;"224";"1";"21.4"
"198";224;56;58;1,038;"09/03/2023 05:21";0;1;2023-03-09 05:21:00;5;21;704;900;674100;187,2;187;0,333333333333333;187,333333333333;335,147904;331,76304;"224";"1";"21.4"
"199";224;93;84;0,91;"02/03/2023 12:06";99;1;2023-03-02 12:06:00;12;6;99;900;93600;26;26;0;26;536,72904;533,9409;"224";"1";"21.4"
"200";224;66;55;0,836;"03/03/2023 15:06";99;1;2023-03-03 15:06:00;15;6;201;900;190800;53;53;0;53;372,757968;371,94168;"224";"1";"21.4"
"201";224;93;83;0,895;"03/03/2023 13:21";99;1;2023-03-03 13:21:00;13;21;194;900;184500;51,2;51;0,333333333333333;51,3333333333333;534,40218;531,94605;"224";"1";"21.4"
"202";224;79;65;0,828;"03/03/2023 02:36";0;1;2023-03-03 02:36:00;2;36;154;900;145800;40,5;40;0,5;40,5;445,125816;444,29916;"224";"1";"21.4"
"203";224;101;90;0,898;"02/03/2023 06:51";99;1;2023-03-02 06:51:00;6;51;80;900;74700;20,8;20;0,833333333333333;20,8333333333333;580,877664;578,13814;"224";"1";"21.4"
"204";224;100;67;0,672;"09/03/2023 02:06";0;1;2023-03-09 02:06:00;2;6;692;900;662400;184;184;0;184;537,4296;540,096;"224";"1";"21.4"
"205";224;57;54;0,936;"06/03/2023 13:51";99;1;2023-03-06 13:51:00;13;51;467;900;445500;123,8;123;0,833333333333333;123,833333333333;331,434936;329,37336;"224";"1";"21.4"
"206";224;101;100;0,99;"04/03/2023 02:06";0;1;2023-03-04 02:06:00;2;6;242;900;230400;64;64;0;64;596,37672;591,4257;"224";"1";"21.4"
"207";224;77;72;0,932;"07/03/2023 05:51";0;1;2023-03-07 05:51:00;5;51;528;900;503100;139,8;139;0,833333333333333;139,833333333333;447,214152;444,50252;"224";"1";"21.4"
"208";224;95;29;0,306;"08/03/2023 15:21";99;1;2023-03-08 15:21:00;15;21;654;900;623700;173,2;173;0,333333333333333;173,333333333333;452,56176;463,3701;"224";"1";"21.4"
"209";224;94;91;0,96;"05/03/2023 21:51";0;1;2023-03-05 21:51:00;21;51;407;900;387900;107,8;107;0,833333333333333;107,833333333333;550,33992;546,4032;"224";"1";"21.4"
"210";224;81;69;0,856;"02/03/2023 12:36";99;1;2023-03-02 12:36:00;12;36;101;900;95400;26,5;26;0,5;26,5;460,177848;458,79048;"224";"1";"21.4"
"211";224;45;41;0,915;"06/03/2023 14:06";99;1;2023-03-06 14:06:00;14;6;468;900;446400;124;124;0;124;260,0829;258,68025;"224";"1";"21.4"
"212";224;64;52;0,812;"03/03/2023 15:36";99;1;2023-03-03 15:36:00;15;36;203;900;192600;53,5;53;0,5;53,5;358,900224;358,47424;"224";"1";"21.4"
"213";224;54;42;0,773;"04/03/2023 13:06";99;1;2023-03-04 13:06:00;13;6;284;900;270000;75;75;0;75;299,309256;299,45106;"224";"1";"21.4"
"214";224;95;28;0,291;"08/03/2023 15:36";99;1;2023-03-08 15:36:00;15;36;655;900;624600;173,5;173;0,5;173,5;450,18486;461,33235;"224";"1";"21.4"
"215";224;77;60;0,785;"02/03/2023 12:51";99;1;2023-03-02 12:51:00;12;51;102;900;96300;26,8;26;0,833333333333333;26,8333333333333;428,33406;428,31635;"224";"1";"21.4"
"216";224;73;63;0,863;"05/03/2023 03:36";0;1;2023-03-05 03:36:00;3;36;338;900;322200;89,5;89;0,5;89,5;415,580532;414,20857;"224";"1";"21.4"
"217";224;47;44;0,929;"05/03/2023 01:51";0;1;2023-03-05 01:51:00;1;51;332;900;315900;87,8;87;0,833333333333333;87,8333333333333;272,739684;271,11809;"224";"1";"21.4"
"218";224;73;64;0,87;"02/03/2023 18:21";0;1;2023-03-02 18:21:00;18;21;123;900;116100;32,2;32;0,333333333333333;32,3333333333333;416,43288;414,9393;"224";"1";"21.4"
"219";224;104;99;0,946;"03/03/2023 05:06";0;1;2023-03-03 05:06:00;5;6;163;900;154800;43;43;0;43;606,458112;602,44912;"224";"1";"21.4"
"220";224;95;27;0,287;"08/03/2023 15:51";99;1;2023-03-08 15:51:00;15;51;656;900;625500;173,8;173;0,833333333333333;173,833333333333;449,55102;460,78895;"224";"1";"21.4"
"221";224;107;100;0,935;"03/03/2023 19:36";0;1;2023-03-03 19:36:00;19;36;218;900;207000;57,5;57;0,5;57,5;621,98886;618,14435;"224";"1";"21.4"
"222";224;35;31;0,881;"07/03/2023 12:06";99;1;2023-03-07 12:06:00;12;6;551;900;525600;146;146;0;146;200,30178;199,49405;"224";"1";"21.4"
"223";224;70;63;0,901;"07/03/2023 06:36";99;1;2023-03-07 06:36:00;6;36;530;900;505800;140,5;140;0,5;140,5;402,93876;400,9901;"224";"1";"21.4"
"224";224;94;90;0,955;"02/03/2023 07:51";99;1;2023-03-02 07:51:00;7;51;83;900;78300;21,8;21;0,833333333333333;21,8333333333333;549,55596;545,7311;"224";"1";"21.4"
"225";224;102;96;0,945;"03/03/2023 05:21";0;1;2023-03-03 05:21:00;5;21;164;900;155700;43,2;43;0,333333333333333;43,3333333333333;594,62532;590,7177;"224";"1";"21.4"
"226";224;72;65;0,896;"03/03/2023 09:06";99;1;2023-03-03 09:06:00;9;6;178;900;169200;47;47;0;47;413,850816;411,93216;"224";"1";"21.4"
"227";224;88;89;1,014;"07/03/2023 23:36";0;1;2023-03-07 23:36:00;23;36;594;900;567000;157,5;157;0,5;157,5;523,138176;518,32176;"224";"1";"21.4"
"228";224;40;34;0,841;"06/03/2023 09:21";99;1;2023-03-06 09:21:00;9;21;450;900;429300;119,2;119;0,333333333333333;119,333333333333;226,24752;225,7052;"224";"1";"21.4"
"229";224;33;28;0,867;"06/03/2023 14:51";99;1;2023-03-06 14:51:00;14;51;471;900;449100;124,8;124;0,833333333333333;124,833333333333;188,085348;187,43373;"224";"1";"21.4"
"230";224;49;39;0,798;"04/03/2023 13:51";99;1;2023-03-04 13:51:00;13;51;287;900;272700;75,8;75;0,833333333333333;75,8333333333333;273,638736;273,47586;"224";"1";"21.4"
"231";224;21;26;1,24;"08/03/2023 16:21";99;1;2023-03-08 16:21:00;16;21;657;1800;627300;174,2;174;0,333333333333333;174,333333333333;132,75612;130,4772;"224";"1";"21.4"
"232";224;68;58;0,843;"01/03/2023 14:21";99;1;2023-03-01 14:21:00;14;21;17;1800;15300;4,2;4;0,333333333333333;4,33333333333333;384,847632;383,89332;"224";"1";"21.4"
"233";224;57;44;0,78;"05/03/2023 06:06";99;1;2023-03-05 06:06:00;6;6;348;900;331200;92;92;0;92;316,60308;316,6578;"224";"1";"21.4"
"234";224;40;37;0,93;"07/03/2023 07:06";99;1;2023-03-07 07:06:00;7;6;532;900;507600;141;141;0;141;232,1856;230,796;"224";"1";"21.4"
"235";224;40;38;0,947;"06/03/2023 15:06";99;1;2023-03-06 15:06:00;15;6;472;900;450000;125;125;0;125;233,31984;231,7684;"224";"1";"21.4"
"236";224;74;61;0,821;"03/03/2023 02:21";0;1;2023-03-03 02:21:00;2;21;153;900;144900;40,2;40;0,333333333333333;40,3333333333333;416,089272;415,43822;"224";"1";"21.4"
"237";224;44;35;0,795;"04/03/2023 14:06";99;1;2023-03-04 14:06:00;14;6;288;900;273600;76;76;0;76;245,49624;245,3814;"224";"1";"21.4"
"238";224;33;28;0,833;"06/03/2023 13:21";99;1;2023-03-06 13:21:00;13;21;465;1800;443700;123,2;123;0,333333333333333;123,333333333333;186,213852;185,82927;"224";"1";"21.4"
"239";224;35;33;0,936;"07/03/2023 07:21";99;1;2023-03-07 07:21:00;7;21;533;900;508500;141,2;141;0,333333333333333;141,333333333333;203,51268;202,2468;"224";"1";"21.4"
"240";224;85;80;0,939;"03/03/2023 06:06";99;1;2023-03-03 06:06:00;6;6;167;900;158400;44;44;0;44;494,67042;491,53545;"224";"1";"21.4"
"241";224;74;73;0,985;"07/03/2023 05:36";0;1;2023-03-07 05:36:00;5;36;527;900;502200;139,5;139;0,5;139,5;436,33212;432,7927;"224";"1";"21.4"
"242";224;84;82;0,972;"06/03/2023 19:06";0;1;2023-03-06 19:06:00;19;6;487;900;464400;129;129;0;129;493,474464;489,71664;"224";"1";"21.4"
"243";224;46;38;0,836;"06/03/2023 10:06";99;1;2023-03-06 10:06:00;10;6;453;900;432000;120;120;0;120;259,801008;259,23208;"224";"1";"21.4"
"244";224;35;32;0,901;"07/03/2023 07:36";99;1;2023-03-07 07:36:00;7;36;534;900;509400;141,5;141;0,5;141,5;201,46938;200,49505;"224";"1";"21.4"
"245";224;54;41;0,76;"05/03/2023 06:36";99;1;2023-03-05 06:36:00;6;36;350;900;333000;92,5;92;0,5;92,5;298,13832;298,4472;"224";"1";"21.4"
"246";224;78;66;0,85;"03/03/2023 06:21";99;1;2023-03-03 06:21:00;6;21;168;900;159300;44,2;44;0,333333333333333;44,3333333333333;442,3536;441,129;"224";"1";"21.4"
"247";224;36;30;0,837;"07/03/2023 07:51";99;1;2023-03-07 07:51:00;7;51;535;900;510300;141,8;141;0,833333333333333;141,833333333333;203,382576;202,92876;"224";"1";"21.4"
"248";224;51;52;1,005;"07/03/2023 02:21";0;1;2023-03-07 02:21:00;2;21;514;900;490500;136,2;136;0,333333333333333;136,333333333333;302,41674;299,73465;"224";"1";"21.4"
"249";224;32;30;0,939;"09/03/2023 09:21";99;1;2023-03-09 09:21:00;9;21;719;1800;688500;191,2;191;0,333333333333333;191,333333333333;186,228864;185,04864;"224";"1";"21.4"
"250";224;79;63;0,798;"02/03/2023 14:21";99;1;2023-03-02 14:21:00;14;21;108;900;101700;28,2;28;0,333333333333333;28,3333333333333;441,172656;440,91006;"224";"1";"21.4"
"251";224;82;78;0,953;"05/03/2023 23:36";0;1;2023-03-05 23:36:00;23;36;414;900;394200;109,5;109;0,5;109,5;479,126328;475,82878;"224";"1";"21.4"
"252";224;79;66;0,831;"03/03/2023 06:36";99;1;2023-03-03 06:36:00;6;36;169;900;160200;44,5;44;0,5;44,5;445,521132;444,63807;"224";"1";"21.4"
"253";224;39;40;1,015;"07/03/2023 02:36";0;1;2023-03-07 02:36:00;2;36;515;900;491400;136,5;136;0,5;136,5;231,91038;229,76655;"224";"1";"21.4"
"254";224;26;29;1,077;"09/03/2023 09:36";99;1;2023-03-09 09:36:00;9;36;720;900;689400;191,5;191;0,5;191,5;157,295736;155,48286;"224";"1";"21.4"
"255";224;30;29;0,973;"07/03/2023 08:06";99;1;2023-03-07 08:06:00;8;6;536;900;511200;142;142;0;142;176,29092;174,9417;"224";"1";"21.4"
"256";224;68;61;0,9;"04/03/2023 09:36";99;1;2023-03-04 09:36:00;9;36;271;900;257400;71,5;71;0,5;71,5;391,3128;389,436;"224";"1";"21.4"
"257";224;57;45;0,794;"04/03/2023 13:21";99;1;2023-03-04 13:21:00;13;21;285;900;270900;75,2;75;0,333333333333333;75,3333333333333;317,934144;317,79894;"224";"1";"21.4"
"258";224;74;59;0,795;"03/03/2023 06:51";99;1;2023-03-03 06:51:00;6;51;170;900;161100;44,8;44;0,833333333333333;44,8333333333333;412,88004;412,6869;"224";"1";"21.4"
"259";224;40;34;0,849;"06/03/2023 16:06";99;1;2023-03-06 16:06:00;16;6;476;900;453600;126;126;0;126;226,78128;226,1628;"224";"1";"21.4"
"260";224;32;30;0,94;"06/03/2023 10:51";99;1;2023-03-06 10:51:00;10;51;456;900;434700;120,8;120;0,833333333333333;120,833333333333;186,28224;185,0944;"224";"1";"21.4"
"261";224;95;88;0,932;"05/03/2023 22:21";0;1;2023-03-05 22:21:00;22;21;409;900;389700;108,2;108;0,333333333333333;108,333333333333;551,75772;548,4122;"224";"1";"21.4"
"262";224;68;58;0,847;"04/03/2023 09:51";99;1;2023-03-04 09:51:00;9;51;272;900;258300;71,8;71;0,833333333333333;71,8333333333333;385,301328;384,28228;"224";"1";"21.4"
"263";224;73;63;0,863;"02/03/2023 09:36";99;1;2023-03-02 09:36:00;9;36;90;900;84600;23,5;23;0,5;23,5;415,580532;414,20857;"224";"1";"21.4"
"264";224;48;41;0,867;"07/03/2023 03:06";0;1;2023-03-07 03:06:00;3;6;517;900;493200;137;137;0;137;273,578688;272,63088;"224";"1";"21.4"
"265";224;35;32;0,907;"06/03/2023 16:21";99;1;2023-03-06 16:21:00;16;21;477;900;454500;126,2;126;0,333333333333333;126,333333333333;201,81966;200,79535;"224";"1";"21.4"
"266";224;70;54;0,77;"02/03/2023 13:21";99;1;2023-03-02 13:21:00;13;21;104;900;98100;27,2;27;0,333333333333333;27,3333333333333;387,6432;387,877;"224";"1";"21.4"
"267";224;103;91;0,877;"04/03/2023 04:51";0;1;2023-03-04 04:51:00;4;51;253;900;240300;66,8;66;0,833333333333333;66,8333333333333;588,772308;586,49333;"224";"1";"21.4"
"268";224;120;97;0,806;"01/03/2023 12:21";99;1;2023-03-01 12:21:00;12;21;10;900;8100;2,2;2;0,333333333333333;2,33333333333333;671,73696;671,1096;"224";"1";"21.4"
"269";224;57;53;0,931;"07/03/2023 03:21";0;1;2023-03-07 03:21:00;3;21;518;900;494100;137,2;137;0,333333333333333;137,333333333333;330,959556;328,96581;"224";"1";"21.4"
"270";224;73;65;0,892;"05/03/2023 02:21";0;1;2023-03-05 02:21:00;2;21;334;900;317700;88,2;88;0,333333333333333;88,3333333333333;419,111688;417,23588;"224";"1";"21.4"
"271";224;33;29;0,882;"06/03/2023 16:36";99;1;2023-03-06 16:36:00;16;36;478;900;455400;126,5;126;0,5;126,5;188,911008;188,14158;"224";"1";"21.4"
"272";224;84;81;0,954;"07/03/2023 01:36";0;1;2023-03-07 01:36:00;1;36;512;900;487800;135,5;135;0,5;135,5;490,952448;487,55448;"224";"1";"21.4"
"273";224;78;68;0,868;"01/03/2023 17:51";99;1;2023-03-01 17:51:00;17;51;31;900;27900;7,8;7;0,833333333333333;7,83333333333333;444,695472;443,13672;"224";"1";"21.4"
"274";224;83;74;0,89;"09/03/2023 05:06";0;1;2023-03-09 05:06:00;5;6;703;1800;673200;187;187;0;187;476,24736;474,1541;"224";"1";"21.4"
"275";224;69;57;0,836;"02/03/2023 10:06";99;1;2023-03-02 10:06:00;10;6;92;900;86400;24;24;0;24;389,701512;388,84812;"224";"1";"21.4"
"276";224;71;59;0,825;"03/03/2023 07:36";99;1;2023-03-03 07:36:00;7;36;173;900;163800;45,5;45;0,5;45,5;399,6945;399,00225;"224";"1";"21.4"
"277";224;82;78;0,957;"03/03/2023 23:51";0;1;2023-03-03 23:51:00;23;51;234;900;222300;61,8;61;0,833333333333333;61,8333333333333;479,673432;476,29782;"224";"1";"21.4"
"278";224;103;92;0,896;"04/03/2023 08:51";99;1;2023-03-04 08:51:00;8;51;268;900;254700;70,8;70;0,833333333333333;70,8333333333333;592,036584;589,29184;"224";"1";"21.4"
"279";224;73;51;0,693;"07/03/2023 09:06";99;1;2023-03-07 09:06:00;9;6;540;900;514800;143;143;0;143;394,880652;396,46227;"224";"1";"21.4"
"280";224;45;54;1,216;"09/03/2023 10:51";99;1;2023-03-09 10:51:00;10;51;725;900;693900;192,8;192;0,833333333333333;192,833333333333;282,67596;278,0496;"224";"1";"21.4"
"281";224;82;76;0,924;"05/03/2023 19:36";0;1;2023-03-05 19:36:00;19;36;399;900;379800;105,5;105;0,5;105,5;475,159824;472,42824;"224";"1";"21.4"
"282";224;23;29;1,223;"08/03/2023 13:21";99;1;2023-03-08 13:21:00;13;21;646;900;616500;171,2;171;0,333333333333333;171,333333333333;144,747372;142,34447;"224";"1";"21.4"
"283";224;78;70;0,903;"04/03/2023 00:06";0;1;2023-03-04 00:06:00;0;6;235;900;223200;62;62;0;62;449,249112;447,04062;"224";"1";"21.4"
"284";224;43;36;0,835;"05/03/2023 08:21";99;1;2023-03-05 08:21:00;8;21;356;900;339300;94,2;94;0,333333333333333;94,3333333333333;242,78574;242,26415;"224";"1";"21.4"
"285";224;61;39;0,636;"07/03/2023 09:21";99;1;2023-03-07 09:21:00;9;21;541;900;515700;143,2;143;0,333333333333333;143,333333333333;324,169128;326,31828;"224";"1";"21.4"
"286";224;74;60;0,802;"02/03/2023 10:36";99;1;2023-03-02 10:36:00;10;36;94;900;88200;24,5;24;0,5;24,5;413,744064;413,42764;"224";"1";"21.4"
"287";224;66;57;0,858;"01/03/2023 18:36";0;1;2023-03-01 18:36:00;18;36;33;1800;30600;8,5;8;0,5;8,5;375,179904;374,01804;"224";"1";"21.4"
"288";224;64;64;1,006;"04/03/2023 21:51";0;1;2023-03-04 21:51:00;21;51;317;900;301500;83,8;83;0,833333333333333;83,8333333333333;379,610112;376,22912;"224";"1";"21.4"
"289";224;74;60;0,806;"03/03/2023 02:51";0;1;2023-03-03 02:51:00;2;51;155;900;146700;40,8;40;0,833333333333333;40,8333333333333;414,237792;413,85092;"224";"1";"21.4"
"290";224;31;73;2,381;"08/03/2023 19:06";0;1;2023-03-08 19:06:00;19;6;666;900;637200;177;177;0;177;254,972148;243,18973;"224";"1";"21.4"
"291";224;56;35;0,628;"07/03/2023 09:36";99;1;2023-03-07 09:36:00;9;36;542;900;516600;143,5;143;0,5;143,5;296,850624;298,93024;"224";"1";"21.4"
"292";224;72;56;0,779;"02/03/2023 10:51";99;1;2023-03-02 10:51:00;10;51;95;900;89100;24,8;24;0,833333333333333;24,8333333333333;399,799584;399,88584;"224";"1";"21.4"
"293";224;73;64;0,884;"04/03/2023 00:36";0;1;2023-03-04 00:36:00;0;36;237;900;225000;62,5;62;0,5;62,5;418,137576;416,40076;"224";"1";"21.4"
