"";"CoV1";"Animal";"Time";"O2";"CO2";"HP";"CoV2"
"204";0,173342015834569;"6833";3,66666666666667;101;90;0,579698388;0,173578000251202
"205";0,171679755302246;"6833";4,83333333333333;101;85;0,572285796;0,172110732526588
"206";0,175375486870471;"6833";4,83333333333333;98;89;0,565258512;0,176003260252873
"207";0,181649397930333;"6833";4,83333333333333;119;105;0,682018512;0,182412969327413
"208";0,183853441332927;"6833";4,83333333333333;100;82;0,5632836;0,184843192631897
"209";0,189833326821157;"6833";4,83333333333333;116;101;0,661535472;0,190901066649581
"210";0,149143743239792;"6833";4,83333333333333;121;111;0,69933402;0,150032244889432
"211";0,0526901588918554;"6833";4;98;83;0,554306424;0,0531957503349296
"212";0,0318730601735477;"6833";4;85;75;0,48786498;0,0321478854768549
"213";0,0716738426244218;"6833";4;103;90;0,587741484;0,0721393498129502
"214";0,122013877421849;"6833";4;99;79;0,5531922;0,122830652153157
"215";0,130182392191501;"6833";4;110;94;0,62511636;0,131155783499513
"216";0,135670220922817;"6833";4;118;107;0,68002692;0,136583263052752
"217";0,144844055120996;"6833";4;123;110;0,70678998;0,145545827921898
"218";0,136691172304166;"6833";4;89;79;0,510971784;0,137284873736295
"219";0,132850438206274;"6833";4;103;92;0,591177564;0,133398281878007
"220";0,134895043402821;"6833";4;95;78;0,5340102;0,135614292733794
"221";0,12122651067848;"6833";4;111;94;0,628022016;0,122058229991528
"222";0,107160710159647;"6833";4;121;110;0,697719396;0,108083412644477
"223";0,111702230560808;"6833";4,16666666666667;135;123;0,78047388;0,112854220030274
"224";0,100038169994078;"6833";4,16666666666667;103;92;0,591692976;0,10103337166555
"225";0,100580557486513;"6833";4,16666666666667;102;93;0,589180968;0,101457656910517
"226";0,10059445026419;"6833";4,16666666666667;96;76;0,535788288;0,101597481124132
"227";0,0981034585121878;"6833";4,16666666666667;118;101;0,671563488;0,0987552941379363
"228";0,114434485063658;"6833";4,16666666666667;128;115;0,736802304;0,114816183076472
"229";0,127761975187921;"6833";4,33333333333333;115;107;0,6665745;0,128157361547637
"230";0,141069224730664;"6833";4,33333333333333;89;78;0,508596552;0,141446916158643
"231";0,14625060244636;"6833";4,33333333333333;96;87;0,5524416;0,146657184426618
"232";0,150108654423394;"6833";4,33333333333333;94;73;0,521490192;0,150662344976851
"233";0,152832950844186;"6833";4,33333333333333;120;105;0,68474736;0,153546934017627
"234";0,142041966781163;"6833";4,33333333333333;130;121;0,75373584;0,14305167431502
"235";0,112271049540293;"6833";4,33333333333333;140;132;0,81451776;0,113507729772978
"236";0,096589118092077;"6833";4,33333333333333;108;96;0,620235792;0,0973496090292954
"237";0,0987247659260408;"6833";4,33333333333333;106;96;0,611048448;0,0995764723872027
"238";0,0991128956464293;"6833";4,33333333333333;102;81;0,569785464;0,100339161492991
"239";0,0925636267414687;"6833";4,33333333333333;116;104;0,66656616;0,0937668636792253
"240";0,0844056235130023;"6833";4,33333333333333;123;111;0,7078158;0,0855275609369471
"241";0,10115776192829;"6833";4,5;105;95;0,60563412;0,102666208258977
"242";0,0967097112301532;"6833";4,5;103;94;0,595129056;0,0980243566474136
"243";0,0942439268383487;"6833";4,5;94;87;0,543911448;0,0952997236408543
"244";0,0937790532437714;"6833";4,5;109;90;0,614342748;0,0945642287706163
"245";0,0892270316291545;"6833";4,5;115;102;0,65928534;0,0896611806642732
"246";0,0770723887693536;"6833";4,5;106;92;0,604506552;0,077706919240543
"247";0,077068034040767;"6833";4,66666666666667;100;90;0,5749596;0,0776753982976099
"248";0,0813200040069121;"6833";4,66666666666667;117;108;0,677386476;0,0820438913620096
"249";0,0801579767713008;"6833";4,66666666666667;94;84;0,5409324;0,0808056155816017
"250";0,091959196585811;"6833";4,66666666666667;141;119;0,79846326;0,0928810007108268
"251";0,0847570474888761;"6833";4,66666666666667;112;97;0,638723904;0,0855919013346443
"252";0,107720501495199;"6833";4,66666666666667;128;115;0,735948288;0,108406065231075
"253";0,107992008815476;"6833";4,83333333333333;91;78;0,51683814;0,108638884077813
"254";0,116050731560189;"6833";4,83333333333333;107;98;0,618776292;0,116169934868336
"255";0,15338118385307;"6833";4,83333333333333;108;101;0,62780184;0,15328480578041
"256";0,143317594483938;"6833";4,83333333333333;132;114;0,751680864;0,143185762193671
"257";0,146358652946362;"6833";4,83333333333333;107;92;0,608067732;0,1463607564466
"258";0,156814956146331;"6833";4,83333333333333;127;117;0,735918264;0,156952977925618
"259";0,151374660741981;"6833";5,83333333333333;91;78;0,516382776;0,151508926520729
"260";0,158483485650916;"6833";5,83333333333333;106;99;0,615645456;0,158614654382083
"261";0,143808187840951;"6833";5,83333333333333;101;94;0,58711098;0,144045528600449
"262";0,143781871707215;"6833";5,83333333333333;120;108;0,690552;0,144014833169676
"263";0,149616482850461;"6833";5,83333333333333;106;90;0,600616776;0,149936441710538
"264";0,148117981376652;"6833";5,83333333333333;118;107;0,680420568;0,148544543611519
"265";0,117182714301825;"6833";5;118;105;0,676287264;0,117775884832864
"266";0,117999525389233;"6833";5;94;84;0,540462024;0,118534308953863
"267";0,106750456971841;"6833";5;105;96;0,60615954;0,107250692522325
"268";0,100549341066521;"6833";5;108;94;0,615371904;0,10114787985451
"269";0,0953619471662235;"6833";5;109;93;0,618342612;0,0961220785292571
"270";0,113528072717478;"6833";5;125;113;0,718908;0,114068478491518
"271";0,114307418236251;"6833";5,16666666666667;111;98;0,63598338;0,114894597401257
"272";0,117289246739431;"6833";5,16666666666667;94;85;0,541245984;0,117944403651143
"273";0,114574302810341;"6833";5,16666666666667;104;93;0,597784512;0,115222238393004
"274";0,114969666738616;"6833";5,16666666666667;105;93;0,60178104;0,115436232071578
"275";0,0976596201901715;"6833";5,16666666666667;113;96;0,64178802;0,0979126895255282
"276";0,109784954763063;"6833";5,16666666666667;116;103;0,664437792;0,110154416282433
"277";0,123962887907558;"6833";5,16666666666667;122;114;0,709387056;0,124449694858441
"278";0,149610839522294;"6833";5,16666666666667;93;81;0,531765072;0,150132626784418
"279";0,160585487430685;"6833";5,16666666666667;113;102;0,649515864;0,161084694666065
"280";0,165173128066286;"6833";5,16666666666667;97;86;0,555931056;0,165718908097312
"281";0,163645905966362;"6833";5,16666666666667;122;107;0,698601768;0,164172298211371
"282";0,158693304720425;"6833";5,16666666666667;123;107;0,702481536;0,159153964198795
"283";0,160825041649983;"6833";5,33333333333333;93;86;0,538590528;0,161014675545935
"284";0,145134666080197;"6833";5,33333333333333;114;101;0,652031208;0,145277568669383
"285";0,145600741154922;"6833";5,33333333333333;120;109;0,69275376;0,145759520494721
"286";0,148285725113875;"6833";5,33333333333333;95;83;0,54225012;0,148433666103246
"287";0,146948627161675;"6833";5,33333333333333;117;102;0,667823832;0,147086891544158
"288";0,138035933449201;"6833";5,33333333333333;124;109;0,710054256;0,138177705482892
"289";0,134031775854911;"6833";5,5;104;93;0,5984784;0,134274600163953
"290";0,115361521775832;"6833";5,5;113;99;0,646123152;0,11571639787009
"291";0,114825122115359;"6833";5,5;121;108;0,695499288;0,115063493771896
"292";0,11983584672756;"6833";5,5;96;82;0,546196608;0,120028417176097
"293";0,0836010077181296;"6833";5,5;121;106;0,691664556;0,0841104330366315
"294";0,0439195543747499;"6833";5,5;120;107;0,68915088;0,0446985049584173
"295";0,0429066264824004;"6833";5,5;117;110;0,68011866;0,0437506304464853
"296";0,0574862773825862;"6833";5,5;114;96;0,645185736;0,0580418604905648
"297";0,0601592157855551;"6833";5,5;99;85;0,563430384;0,0606430072361506
"298";0,0611354118771859;"6833";5,5;106;90;0,601854432;0,0615128968555978
"299";0,113742996553868;"6833";5,5;121;103;0,68722434;0,113741511848956
"300";0,121010639100113;"6833";5,5;122;110;0,701857704;0,120947013243219
