"";"Datetime";"Animal No._NA";"Box_NA";"TempC_[°C]";"HumC_[%]";"LightC_[%]";"S.Flow_[l/min]";"Ref.O2_[%]";"Ref.CO2_[%]";"Flow_[l/min]";"Temp_[°C]";"O2_[%]";"CO2_[%]";"dO2_[%]";"dCO2_[%]";"VO2(1)_[ml/h/kg]";"VO2(2)_[ml/h/kg]";"VO2(3)_[ml/h]";"VCO2(1)_[ml/h/kg]";"VCO2(2)_[ml/h/kg]";"VCO2(3)_[ml/h]";"RER_NA";"H(1)_[kcal/h/kg]";"H(2)_[kcal/h/kg]";"H(3)_[kcal/h]";"XT+YT_[Cnts]";"XT_[Cnts]";"XA_[Cnts]";"XF_[Cnts]";"YT_[Cnts]";"YA_[Cnts]";"YF_[Cnts]";"Z_[Cnts]";"CenT_[Cnts]";"CenA_[Cnts]";"CenF_[Cnts]";"PerT_[Cnts]";"PerA_[Cnts]";"PerF_[Cnts]";"DistK_[cm]";"DistD_[cm]";"Speed_[cm/s]";"Drink_[ml]";"Feed1_[g]";"Datetime2";"hour";"minutes";"MeasPoint";"diff.sec";"running_total.sec";"running_total.hrs";"running_total.hrs.round";"timeintervalinmin";"running_total.hrs.halfhour";"HP";"HP2"
"268";"10/11/2020 19:23";6715;3;22,9;55;0;0,35;20,82;0,043;0,36;23,4;20,4;0,429;0,422;0,386;4218;1626;93;3773;1455;83;0,894;20,798;8,019;0,46;2614;1615;1277;338;999;757;242;704;1143;981;162;1471;1053;418;98531;1912;2;5,41;5,01;2020-11-10 19:23:00;19;23;134;900;119700;33,2;33;0,333333333333333;33,3333333333333;534,247056;531,81306
"269";"10/11/2020 19:38";6722;2;23,1;54;0;0,35;20,82;0,043;0,36;23,5;20,43;0,419;0,387;0,376;3721;1444;84;3587;1392;81;0,964;18,632;7,232;0,423;51;4;3;1;47;5;42;0;48;5;43;3;3;0;64018;7;0;5,93;5,26;2020-11-10 19:38:00;19;38;135;900;120600;33,5;33;0,5;33,5;492,353568;488,75568
"270";"10/11/2020 19:38";6715;3;23,1;54;0;0,35;20,82;0,043;0,35;23,4;20,47;0,372;0,352;0,328;3394;1309;75;3115;1201;69;0,918;16,822;6,486;0,372;2568;1397;1116;281;1171;886;285;412;1118;940;178;1450;1062;388;100338;1807;2;5,53;5,13;2020-11-10 19:38:00;19;38;135;900;120600;33,5;33;0,5;33,5;433,8468;431,4555
"271";"10/11/2020 19:53";6722;2;23;55;0;0,35;20,82;0,043;0,35;23,5;20,42;0,441;0,405;0,398;3764;1461;85;3686;1431;84;0,979;18,911;7,34;0,429;763;389;261;128;374;215;159;118;387;215;172;376;261;115;64530;511;1;5,93;5,39;2020-11-10 19:53:00;19;53;136;900;121500;33,8;33;0,833333333333333;33,8333333333333;500,34162;496,39745
"272";"10/11/2020 19:53";6715;3;23;55;0;0,35;20,82;0,043;0,35;23,4;20,45;0,384;0,367;0,341;3549;1368;78;3235;1247;72;0,912;17,564;6,772;0,388;2439;1379;1072;307;1060;811;249;535;928;786;142;1511;1097;414;102140;1801;2;5,63;5,22;2020-11-10 19:53:00;19;53;136;900;121500;33,8;33;0,833333333333333;33,8333333333333;450,420048;448,04448
"273";"10/11/2020 20:08";6722;2;23,1;55;0;0,35;20,82;0,043;0,35;23,5;20,33;0,525;0,486;0,482;4493;1744;102;4455;1729;101;0,992;22,633;8,785;0,514;1348;628;469;159;720;519;201;250;500;377;123;848;611;237;65472;943;1;6,05;5,6;2020-11-10 20:08:00;20;8;137;900;122400;34;34;0;34;602,621712;597,57312
"274";"10/11/2020 20:08";6715;3;23,1;55;0;0,35;20,82;0,043;0,35;23,4;20,49;0,353;0,333;0,311;3220;1242;71;2949;1137;65;0,916;15,953;6,151;0,353;2685;1362;1059;303;1323;987;336;520;1172;980;192;1513;1066;447;104017;1878;2;5,64;5,3;2020-11-10 20:08:00;20;8;137;900;122400;34;34;0;34;410,471448;408,24148
"275";"10/11/2020 20:23";6722;2;23,1;55;0;0,35;20,82;0,043;0,35;23,6;20,35;0,507;0,469;0,464;4351;1689;99;4287;1664;97;0,985;21,888;8,496;0,497;2172;1137;816;321;1035;771;264;646;661;526;135;1511;1061;450;67116;1643;2;6,29;5,6;2020-11-10 20:23:00;20;23;138;900;123300;34,2;34;0,333333333333333;34,3333333333333;583,74162;579,00645
"276";"10/11/2020 20:23";6715;3;23,1;55;0;0,35;20,82;0,043;0,35;23,4;20,45;0,386;0,365;0,344;3526;1359;78;3266;1259;72;0,926;17,507;6,75;0,387;2665;1619;1259;360;1046;809;237;732;1104;936;168;1561;1132;429;106015;1998;2;5,84;5,39;2020-11-10 20:23:00;20;23;138;900;123300;34,2;34;0,333333333333333;34,3333333333333;452,241504;449,60604
"277";"10/11/2020 20:38";6722;2;22,9;55;0;0,35;20,82;0,043;0,36;23,6;20,39;0,461;0,429;0,419;4114;1597;93;3985;1547;90;0,969;20,619;8,003;0,468;491;285;147;138;206;118;88;19;280;149;131;211;116;95;67351;236;0;6,29;5,6;2020-11-10 20:38:00;20;38;139;900;124200;34,5;34;0,5;34,5;545,881356;541,78731
"278";"10/11/2020 20:38";6715;3;22,9;55;0;0,35;20,82;0,043;0,35;23,4;20,44;0,401;0,378;0,358;3637;1402;80;3394;1308;75;0,933;18,085;6,973;0,4;2943;1622;1354;268;1321;1058;263;620;1574;1334;240;1369;1078;291;108150;2134;2;5,94;5,45;2020-11-10 20:38:00;20;38;139;900;124200;34,5;34;0,5;34,5;464,77152;461,9352
"279";"10/11/2020 20:53";6722;2;23,1;55;0;0,35;20,82;0,043;0,35;23,5;20,44;0,41;0,378;0,368;3506;1361;80;3390;1316;77;0,967;17,567;6,819;0,399;124;52;40;12;72;45;27;7;75;49;26;49;36;13;67422;71;0;6,29;5,6;2020-11-10 20:53:00;20;53;140;900;125100;34,8;34;0,833333333333333;34,8333333333333;469,30848;465,8248
"280";"10/11/2020 20:53";6715;3;23,1;55;0;0,35;20,82;0,043;0,35;23,4;20,47;0,379;0,349;0,336;3343;1289;74;3188;1229;70;0,954;16,702;6,44;0,369;2235;1300;997;303;935;682;253;357;748;591;157;1487;1088;399;109628;1478;2;6,15;5,57;2020-11-10 20:53:00;20;53;140;900;125100;34,8;34;0,833333333333333;34,8333333333333;432,505728;429,51228
"281";"10/11/2020 21:08";6722;2;23;55;0;0,35;20,82;0,043;0,35;23,5;20,44;0,42;0,383;0,377;3559;1381;81;3494;1356;79;0,982;17,889;6,944;0,406;478;215;148;67;263;183;80;16;224;143;81;254;188;66;67704;281;0;6,3;5,6;2020-11-10 21:08:00;21;8;141;900;126000;35;35;0;35;477,201456;473,38506
"282";"10/11/2020 21:08";6715;3;23;55;0;0,35;20,82;0,043;0,35;23,4;20,49;0,358;0,328;0,315;3142;1211;69;2987;1152;66;0,951;15,685;6,048;0,347;1829;1021;754;267;808;596;212;73;1026;748;278;803;602;201;110694;1066;1;6,44;5,79;2020-11-10 21:08:00;21;8;141;900;126000;35;35;0;35;402,937092;400,19517
"283";"10/11/2020 21:23";6722;2;23,1;55;0;0,35;20,82;0,043;0,35;23,6;20,37;0,486;0,452;0,443;4253;1651;97;4146;1609;94;0,975;21,346;8,286;0,485;1681;897;660;237;784;588;196;447;581;485;96;1100;763;337;69084;1380;2;6,57;5,77;2020-11-10 21:23:00;21;23;142;900;126900;35,2;35;0,333333333333333;35,3333333333333;570,3309;565,92225
"284";"10/11/2020 21:23";6715;3;23,1;55;0;0,35;20,82;0,043;0,35;23,4;20,53;0,321;0,294;0,279;2819;1087;62;2643;1019;58;0,937;14,033;5,411;0,31;352;253;120;133;99;34;65;0;323;136;187;29;18;11;110832;138;0;6,44;5,79;2020-11-10 21:23:00;21;23;142;900;126900;35,2;35;0,333333333333333;35,3333333333333;360,611592;358,35442
"285";"10/11/2020 21:38";6722;2;22,9;55;0;0,35;20,82;0,042;0,35;23,6;20,38;0,475;0,439;0,432;4082;1584;93;4003;1554;91;0,981;20,515;7,963;0,466;1287;611;428;183;676;470;206;89;562;405;157;725;493;232;69853;769;1;6,76;6,26;2020-11-10 21:38:00;21;38;143;900;127800;35,5;35;0,5;35,5;547,742844;543,38319
"286";"10/11/2020 21:38";6715;3;22,9;55;0;0,35;20,82;0,042;0,35;23,4;20,57;0,276;0,249;0,233;2400;925;53;2213;853;49;0,922;11,907;4,591;0,263;66;46;20;26;20;6;14;1;63;24;39;3;2;1;110850;18;0;6,44;5,79;2020-11-10 21:38:00;21;38;143;900;127800;35,5;35;0,5;35,5;306,938688;305,19838
"287";"10/11/2020 21:53";6722;2;23;55;0;0,35;20,82;0,042;0,35;23,5;20,34;0,511;0,475;0,469;4406;1710;100;4329;1680;98;0,983;22,151;8,598;0,503;994;463;312;151;531;358;173;31;428;303;125;566;367;199;70423;570;1;7,01;6,26;2020-11-10 21:53:00;21;53;144;900;128700;35,8;35;0,833333333333333;35,8333333333333;589,3044;584,569
"288";"10/11/2020 21:53";6715;3;23;55;0;0,35;20,82;0,042;0,35;23,3;20,56;0,295;0,262;0,253;2513;969;56;2401;926;53;0,955;12,56;4,843;0,278;507;285;200;85;222;150;72;39;393;265;128;114;85;29;111115;265;0;6,44;5,79;2020-11-10 21:53:00;21;53;144;900;128700;35,8;35;0,833333333333333;35,8333333333333;327,39504;325,1164
"289";"10/11/2020 22:08";6722;2;23,1;55;0;0,35;20,82;0,042;0,35;23,6;20,37;0,488;0,456;0,446;4227;1641;96;4116;1597;93;0,974;21,212;8,234;0,482;2647;1110;782;328;1537;1112;425;26;1608;1154;454;1039;740;299;71948;1526;2;7,01;6,26;2020-11-10 22:08:00;22;8;145;900;129600;36;36;0;36;564,291072;559,95072
"290";"10/11/2020 22:08";6715;3;23,1;55;0;0,35;20,82;0,042;0,35;23,3;20,49;0,358;0,335;0,316;3225;1243;71;2992;1154;66;0,928;16,018;6,176;0,354;2927;1617;1333;284;1310;1015;295;631;1717;1413;304;1210;935;275;113156;2041;2;6,54;5,92;2020-11-10 22:08:00;22;8;145;900;129600;36;36;0;36;411,892584;409,45984
"291";"10/11/2020 22:23";6722;2;22,9;55;0;0,35;20,82;0,042;0,35;23,5;20,39;0,463;0,431;0,421;3998;1552;91;3884;1507;88;0,971;20,052;7,783;0,455;551;279;99;180;272;181;91;1;447;207;240;104;73;31;72169;221;0;7,04;6,26;2020-11-10 22:23:00;22;23;146;900;130500;36,2;36;0,333333333333333;36,3333333333333;534,445548;530,39623
"292";"10/11/2020 22:23";6715;3;22,9;55;0;0,35;20,82;0,042;0,35;23,4;20,44;0,41;0,384;0,367;3688;1422;81;3488;1345;77;0,946;18,39;7,091;0,406;2670;1529;1209;320;1141;860;281;547;1473;1180;293;1197;889;308;114966;1810;2;6,69;6,12;2020-11-10 22:23:00;22;23;146;900;130500;36,2;36;0,333333333333333;36,3333333333333;472,337568;469,21518
"293";"10/11/2020 22:38";6722;2;23,1;55;0;0,35;20,82;0,042;0,35;23,6;20,42;0,426;0,396;0,383;3700;1436;84;3545;1376;80;0,958;18,502;7,182;0,42;118;74;23;51;44;18;26;0;116;39;77;2;2;0;72224;55;0;7,04;6,26;2020-11-10 22:38:00;22;38;147;900;131400;36,5;36;0,5;36,5;491,512896;488,03496
"294";"10/11/2020 22:38";6715;3;23,1;55;0;0,35;20,82;0,042;0,35;23,4;20,5;0,349;0,32;0,307;3074;1185;68;2911;1122;64;0,947;15,335;5,913;0,339;3476;1911;1497;414;1565;1162;403;49;2228;1726;502;1248;933;315;116896;1930;2;6,92;6,13;2020-11-10 22:38:00;22;38;147;900;131400;36,5;36;0,5;36,5;396,643728;394,00628
"295";"10/11/2020 22:53";6722;2;23;55;0;0,35;20,82;0,042;0,35;23,5;20,45;0,402;0,37;0,36;3453;1340;78;3329;1292;76;0,964;17,291;6,712;0,393;105;76;22;54;29;5;24;1;105;27;78;0;0;0;72263;39;0;7,04;6,26;2020-11-10 22:53:00;22;53;148;900;132300;36,8;36;0,833333333333333;36,8333333333333;457,185456;453,84456
"296";"10/11/2020 22:53";6715;3;23;55;0;0,35;20,82;0,042;0,35;23,4;20,5;0,353;0,321;0,311;3077;1186;68;2951;1138;65;0,959;15,391;5,934;0,34;2359;1442;1105;337;917;665;252;172;1846;1345;501;513;425;88;118193;1297;1;6,92;6,13;2020-11-10 22:53:00;22;53;148;900;132300;36,8;36;0,833333333333333;36,8333333333333;398,004816;395,17316
"297";"10/11/2020 23:08";6722;2;23;55;0;0,35;20,82;0,042;0,35;23,5;20,35;0,504;0,469;0,462;4360;1692;99;4277;1660;97;0,981;21,913;8,506;0,497;1205;559;412;147;646;454;192;157;462;334;128;743;532;211;73051;788;1;7,04;6,39;2020-11-10 23:08:00;23;8;149;900;133200;37;37;0;37;583,081092;578,44017
"298";"10/11/2020 23:08";6715;3;23;55;0;0,35;20,82;0,042;0,35;23,3;20,51;0,343;0,314;0,301;3021;1165;67;2855;1101;63;0,945;15,064;5,808;0,333;1929;1163;848;315;766;569;197;77;1382;1011;371;547;406;141;119204;1010;1;7,06;6,33;2020-11-10 23:08:00;23;8;149;900;133200;37;37;0;37;390,58722;388,02045
"299";"10/11/2020 23:23";6722;2;23,1;55;0;0,35;20,82;0,042;0,35;23,5;20,38;0,481;0,444;0,439;4170;1619;95;4106;1594;93;0,984;20,977;8,142;0,476;2335;901;653;248;1434;1068;366;33;1333;1035;298;1002;686;316;74401;1349;1;7,31;6,52;2020-11-10 23:23:00;23;23;150;900;134100;37,2;37;0,333333333333333;37,3333333333333;559,99764;555,4764
"300";"10/11/2020 23:23";6715;3;23,1;55;0;0,35;20,82;0,042;0,35;23,3;20,55;0,296;0,266;0,254;2556;985;56;2409;929;53;0,943;12,736;4,911;0,281;49;27;10;17;22;4;18;0;49;14;35;0;0;0;119219;15;0;7,06;6,33;2020-11-10 23:23:00;23;23;150;900;134100;37,2;37;0,333333333333333;37,3333333333333;326,274144;324,15544
"301";"10/11/2020 23:38";6722;2;22,9;55;0;0,35;20,82;0,043;0,36;23,6;20,38;0,47;0,437;0,428;4172;1619;95;4056;1574;92;0,972;20,928;8,123;0,475;579;228;114;114;351;208;143;9;333;142;191;246;180;66;74687;287;0;7,31;6,52;2020-11-10 23:38:00;23;38;151;900;135000;37,5;37;0,5;37,5;558,09612;553,8462
"302";"10/11/2020 23:38";6715;3;22,9;55;0;0,35;20,82;0,043;0,35;23,3;20,56;0,297;0,266;0,255;2548;983;56;2420;933;53;0,95;12,719;4,904;0,281;40;36;13;23;4;0;4;0;40;13;27;0;0;0;119227;8;0;7,06;6,34;2020-11-10 23:38:00;23;38;151;900;135000;37,5;37;0,5;37,5;326,928;324,716
"303";"10/11/2020 23:53";6722;2;23;55;0;0,35;20,82;0,043;0,35;23,5;20,44;0,417;0,381;0,375;3533;1371;80;3459;1343;79;0,979;17,749;6,889;0,403;122;53;17;36;69;48;21;0;69;26;43;53;39;14;74740;52;0;7,31;6,52;2020-11-10 23:53:00;23;53;152;900;135900;37,8;37;0,833333333333333;37,8333333333333;470,90976;467,1976
"304";"10/11/2020 23:53";6715;3;23;55;0;0,35;20,82;0,043;0,35;23,3;20,52;0,331;0,298;0,289;2840;1095;63;2734;1054;60;0,963;14,217;5,481;0,314;1221;725;537;188;496;360;136;163;789;547;242;432;350;82;119992;765;1;7,06;6,34;2020-11-10 23:53:00;23;53;152;900;135900;37,8;37;0,833333333333333;37,8333333333333;369,160092;366,47667
"305";"11/11/2020 00:08";6722;2;23,1;55;0;0,35;20,82;0,043;0,35;23,6;20,46;0,387;0,355;0,344;3357;1303;76;3227;1253;73;0,961;16,801;6,521;0,381;276;184;98;86;92;51;41;6;212;103;109;64;46;18;74858;118;0;7,32;6,52;2020-11-11 00:08:00;0;8;153;900;136800;38;38;0;38;445,082448;441,88148
"306";"11/11/2020 00:08";6715;3;23,1;55;0;0,35;20,82;0,043;0,35;23,4;20,52;0,325;0,296;0,282;2841;1095;63;2677;1032;59;0,942;14,158;5,459;0,313;1475;763;566;197;712;507;205;193;860;654;206;615;419;196;120863;872;1;7,26;6,44;2020-11-11 00:08:00;0;8;153;900;136800;38;38;0;38;366,953328;364,58478
"307";"11/11/2020 00:23";6722;2;23;55;0;0,35;20,82;0,042;0,35;23,6;20,36;0,488;0,459;0,446;4290;1665;97;4134;1605;94;0,964;21,481;8,338;0,488;1001;512;358;154;489;352;137;131;583;405;178;418;305;113;75499;642;1;7,37;6,7;2020-11-11 00:23:00;0;23;154;900;137700;38,2;38;0,333333333333333;38,3333333333333;568,551144;564,39644
"308";"11/11/2020 00:23";6715;3;23;55;0;0,35;20,82;0,042;0,35;23,4;20,58;0,266;0,239;0,223;2312;891;51;2121;818;47;0,918;11,457;4,417;0,253;38;21;5;16;17;2;15;0;38;7;31;0;0;0;120878;15;0;7,26;6,44;2020-11-11 00:23:00;0;23;154;900;137700;38,2;38;0,333333333333333;38,3333333333333;295,015824;293,38974
"309";"11/11/2020 00:38";6722;2;22,9;54;0;0,35;20,82;0,042;0,35;23,6;20,4;0,457;0,425;0,415;3997;1551;91;3874;1504;88;0,969;20,036;7,777;0,455;584;273;188;85;311;211;100;7;372;251;121;212;148;64;75822;323;0;7,51;6,7;2020-11-11 00:38:00;0;38;155;900;138600;38,5;38;0,5;38,5;534,141972;530,13597
"310";"11/11/2020 00:38";6715;3;22,9;54;0;0,35;20,82;0,042;0,35;23,4;20,57;0,282;0,252;0,24;2431;937;54;2276;878;50;0,936;12,097;4,664;0,267;143;85;21;64;58;26;32;0;119;28;91;24;19;5;120926;47;0;7,26;6,44;2020-11-11 00:38:00;0;38;155;900;138600;38,5;38;0,5;38,5;313,990992;312,03792
"311";"11/11/2020 00:53";6722;2;23;55;0;0,35;20,82;0,042;0,35;23,5;20,43;0,419;0,386;0,376;3589;1393;81;3474;1349;79;0,968;17,988;6,982;0,408;52;28;9;19;24;5;19;0;49;12;37;3;2;1;75838;16;0;7,51;6,7;2020-11-11 00:53:00;0;53;156;900;139500;38,8;38;0,833333333333333;38,8333333333333;475,309944;471,76344
"312";"11/11/2020 00:53";6715;3;23;55;0;0,35;20,82;0,042;0,35;23,3;20,49;0,358;0,332;0,316;3191;1230;71;2998;1156;66;0,94;15,892;6,127;0,351;1837;956;727;229;881;623;258;224;830;599;231;1007;751;256;122086;1160;1;7,33;6,81;2020-11-11 00:53:00;0;53;156;900;139500;38,8;38;0,833333333333333;38,8333333333333;413,31372;410,6782
"313";"11/11/2020 01:08";6722;2;23,1;55;0;0,35;20,82;0,042;0,36;23,5;20,43;0,425;0,392;0,382;3769;1463;86;3647;1416;83;0,968;18,889;7,332;0,429;689;361;240;121;328;190;138;46;502;282;220;187;148;39;76216;378;0;7,51;6,7;2020-11-11 01:08:00;1;8;157;900;140400;39;39;0;39;504,650064;500,88464
"314";"11/11/2020 01:08";6715;3;23,1;55;0;0,35;20,82;0,042;0,35;23,3;20,54;0,315;0,284;0,273;2726;1051;60;2590;999;57;0,95;13,609;5,247;0,301;765;429;293;136;336;223;113;8;454;305;149;311;211;100;122463;377;0;7,47;6,81;2020-11-11 01:08:00;1;8;157;900;140400;39;39;0;39;350,28;347,91
"315";"11/11/2020 01:23";6722;2;23,1;55;0;0,35;20,82;0,043;0,36;23,5;20,44;0,413;0,38;0,37;3660;1421;83;3541;1374;80;0,967;18,34;7,119;0,416;194;72;25;47;122;71;51;0;134;57;77;60;39;21;76273;56;0;7,51;6,7;2020-11-11 01:23:00;1;23;158;900;141300;39,2;39;0,333333333333333;39,3333333333333;486,907548;483,29323
"316";"11/11/2020 01:23";6715;3;23,1;55;0;0,35;20,82;0,043;0,35;23,4;20,57;0,28;0,246;0,238;2356;908;52;2253;869;50;0,956;11,777;4,541;0,26;99;70;36;34;29;15;14;0;85;43;42;14;8;6;122505;42;0;7,47;6,81;2020-11-11 01:23:00;1;23;158;900;141300;39,2;39;0,333333333333333;39,3333333333333;304,096416;301,96816
"317";"11/11/2020 01:38";6722;2;23;55;0;0,35;20,82;0,043;0,35;23,5;20,45;0,394;0,37;0,352;3496;1357;79;3277;1272;74;0,937;17,4;6,754;0,395;67;29;13;16;38;15;23;0;54;18;36;13;10;3;76298;25;0;7,51;6,7;2020-11-11 01:38:00;1;38;159;900;142200;39,5;39;0,5;39,5;459,488964;456,61289
"318";"11/11/2020 01:38";6715;3;23;55;0;0,35;20,82;0,043;0,36;23,4;20,52;0,333;0,293;0,291;2864;1104;63;2841;1096;63;0,992;14,429;5,563;0,319;1706;956;762;194;750;563;187;249;1117;863;254;589;462;127;123542;1037;1;7,5;6,81;2020-11-11 01:38:00;1;38;159;900;142200;39,5;39;0,5;39,5;372,207528;369,08928
"319";"11/11/2020 01:53";6722;2;23,1;55;0;0,35;20,82;0,042;0,35;23,5;20,44;0,393;0,377;0,35;3552;1379;81;3235;1256;73;0,911;17,575;6,822;0,399;536;300;167;133;236;135;101;63;302;157;145;234;145;89;76593;295;0;7,51;6,72;2020-11-11 01:53:00;1;53;160;900;143100;39,8;39;0,833333333333333;39,8333333333333;467,608788;465,16113
"320";"11/11/2020 01:53";6715;3;23,1;55;0;0,35;20,82;0,042;0,35;23,4;20,5;0,349;0,318;0,307;3054;1177;67;2915;1124;64;0,955;15,258;5,883;0,337;751;371;240;131;380;229;151;111;310;179;131;441;290;151;124007;465;1;7,55;6,81;2020-11-11 01:53:00;1;53;160;900;143100;39,8;39;0,833333333333333;39,8333333333333;391,70478;388,97855
"321";"11/11/2020 02:08";6722;2;22,9;55;0;0,35;20,82;0,043;0,35;23,5;20,4;0,444;0,423;0,402;3950;1533;90;3704;1438;84;0,938;19,661;7,632;0,446;1265;638;475;163;627;452;175;317;466;392;74;799;535;264;77457;865;1;7,68;6,97;2020-11-11 02:08:00;2;8;161;900;144000;40;40;0;40;523,61856;520,3206
"322";"11/11/2020 02:08";6715;3;22,9;55;0;0,35;20,82;0,043;0,35;23,4;20,58;0,269;0,238;0,226;2295;885;51;2146;827;47;0,935;11,416;4,402;0,252;62;46;23;23;16;0;16;0;62;23;39;0;0;0;124025;18;0;7,55;6,81;2020-11-11 02:08:00;2;8;161;900;144000;40;40;0;40;296,46198;294,62955
"323";"11/11/2020 02:23";6722;2;23,1;55;0;0,35;20,82;0,043;0,35;23,6;20,41;0,438;0,408;0,395;3798;1474;86;3652;1418;83;0,962;19,007;7,378;0,431;736;355;208;147;381;252;129;14;416;254;162;320;206;114;77838;381;0;7,84;7,02;2020-11-11 02:23:00;2;23;162;900;144900;40,2;40;0,333333333333333;40,3333333333333;503,789376;500,14676
"324";"11/11/2020 02:23";6715;3;23,1;55;0;0,35;20,82;0,043;0,35;23,3;20,54;0,313;0,279;0,27;2670;1029;59;2563;988;57;0,96;13,357;5,15;0,295;557;396;235;161;161;75;86;81;276;123;153;281;187;94;124281;256;0;7,55;6,87;2020-11-11 02:23:00;2;23;162;900;144900;40,2;40;0,333333333333333;40,3333333333333;345,42612;342,9552
"325";"11/11/2020 02:38";6722;2;23,2;55;0;0,35;20,82;0,043;0,35;23,6;20,45;0,398;0,366;0,355;3422;1328;78;3295;1279;75;0,963;17,13;6,649;0,389;68;31;15;16;37;21;16;0;41;20;21;27;16;11;77870;32;0;7,84;7,02;2020-11-11 02:38:00;2;38;163;900;145800;40,5;40;0,5;40,5;457,055352;453,73302
"326";"11/11/2020 02:38";6715;3;23,2;55;0;0,35;20,82;0,043;0,35;23,4;20,51;0,337;0,304;0,295;2907;1121;64;2802;1080;62;0,964;14,555;5,612;0,322;1582;810;583;227;772;567;205;307;723;568;155;859;582;277;125325;1044;1;7,69;7,09;2020-11-11 02:38:00;2;38;163;900;145800;40,5;40;0,5;40,5;375,126528;372,38528
"327";"11/11/2020 02:53";6722;2;23;55;0;0,35;20,82;0,043;0,36;23,5;20,45;0,394;0,368;0,351;3535;1372;80;3336;1295;76;0,944;17,622;6,84;0,4;55;42;22;20;13;5;8;0;54;26;28;1;1;0;77889;19;0;7,84;7,02;2020-11-11 02:53:00;2;53;164;900;146700;40,8;40;0,833333333333333;40,8333333333333;466,23936;463,1936
"328";"11/11/2020 02:53";6715;3;23;55;0;0,35;20,82;0,043;0,35;23,4;20,53;0,316;0,285;0,273;2732;1053;60;2592;999;57;0,949;13,633;5,257;0,301;1468;737;539;198;731;525;206;14;901;645;256;567;419;148;126131;806;1;7,88;7,1;2020-11-11 02:53:00;2;53;164;900;146700;40,8;40;0,833333333333333;40,8333333333333;350,17992;347,8242
"329";"11/11/2020 03:08";6722;2;23;55;0;0,35;20,82;0,043;0,35;23,5;20,44;0,4;0,377;0,358;3538;1373;80;3305;1283;75;0,934;17,598;6,831;0,399;69;39;19;20;30;12;18;0;61;26;35;8;5;3;77915;25;0;7,85;7,02;2020-11-11 03:08:00;3;8;165;900;147600;41;41;0;41;464,90496;462,0496
"330";"11/11/2020 03:08";6715;3;23;55;0;0,35;20,82;0,043;0,35;23,3;20,58;0,273;0,237;0,231;2270;875;50;2189;844;48;0,964;11,368;4,383;0,251;48;10;5;5;38;21;17;0;19;8;11;29;18;11;126149;18;0;7,88;7,1;2020-11-11 03:08:00;3;8;165;900;147600;41;41;0;41;293,0676;290,926
"331";"11/11/2020 03:23";6722;2;23;55;0;0,35;20,82;0,043;0,36;23,5;20,43;0,409;0,385;0,367;3708;1439;84;3492;1355;79;0,942;18,473;7,171;0,419;1207;654;467;187;553;374;179;196;680;454;226;527;387;140;78738;823;1;7,88;7,12;2020-11-11 03:23:00;3;23;166;900;148500;41,2;41;0,333333333333333;41,3333333333333;489,271104;486,11304
"332";"11/11/2020 03:23";6715;3;23;55;0;0,35;20,82;0,043;0,35;23,4;20,53;0,325;0,288;0,283;2755;1062;61;2687;1036;59;0,975;13,831;5,333;0,306;1018;471;330;141;547;388;159;107;477;308;169;541;410;131;126736;587;1;7,88;7,1;2020-11-11 03:23:00;3;23;166;900;148500;41,2;41;0,333333333333333;41,3333333333333;358,6617;355,88925
"333";"11/11/2020 03:38";6722;2;23;55;0;0,35;20,82;0,043;0,36;23,5;20,43;0,415;0,389;0,372;3713;1441;84;3508;1362;80;0,945;18,514;7,186;0,42;185;109;39;70;76;29;47;2;148;48;100;37;20;17;78812;74;0;8,1;7,12;2020-11-11 03:38:00;3;38;167;900;149400;41,5;41;0,5;41,5;489,69144;486,4734
"334";"11/11/2020 03:38";6715;3;23;55;0;0,35;20,82;0,043;0,35;23,4;20,51;0,335;0,303;0,292;2899;1118;64;2772;1069;61;0,956;14,489;5,587;0,32;1023;453;323;130;570;391;179;131;379;281;98;644;433;211;127308;572;1;8,03;7,16;2020-11-11 03:38:00;3;38;167;900;149400;41,5;41;0,5;41,5;374,272512;371,65312
"335";"11/11/2020 03:53";6722;2;23,1;55;0;0,35;20,82;0,043;0,35;23,5;20,48;0,366;0,339;0,323;3163;1228;72;2985;1159;68;0,944;15,766;6,12;0,358;18;3;0;3;15;6;9;0;17;5;12;1;1;0;78835;23;0;8,1;7,12;2020-11-11 03:53:00;3;53;168;900;150300;41,8;41;0,833333333333333;41,8333333333333;419,615424;416,87424
"336";"11/11/2020 03:53";6715;3;23,1;55;0;0,35;20,82;0,043;0,35;23,4;20,59;0,261;0,225;0,218;2153;830;48;2072;799;46;0,963;10,776;4,155;0,238;70;52;23;29;18;11;7;0;56;26;30;14;8;6;127332;24;0;8,03;7,16;2020-11-11 03:53:00;3;53;168;900;150300;41,8;41;0,833333333333333;41,8333333333333;281,264832;279,22032
"337";"11/11/2020 04:08";6722;2;22,9;55;0;0,35;20,82;0,043;0,35;23,5;20,4;0,432;0,419;0,39;3974;1543;90;3631;1409;82;0,914;19,678;7,638;0,447;1041;555;367;188;486;318;168;181;499;327;172;542;358;184;79499;664;1;8,1;7,24;2020-11-11 04:08:00;4;8;169;900;151200;42;42;0;42;520,01568;517,2318
