"";"CoV1";"Animal";"Time";"O2";"CO2";"HP";"CoV2"
"303";0,119218871757792;"6715";37,8333333333333;80;79;470,90976;0,120980499657717
"304";0,13644096915548;"6715";37,8333333333333;63;60;369,160092;0,138669166863076
"305";0,145200001757153;"6715";38;76;73;445,082448;0,14732673155299
"306";0,14392172575048;"6715";38;63;59;366,953328;0,14586763586512
"307";0,138241716934606;"6715";38,3333333333333;97;94;568,551144;0,139890509616733
"308";0,123137430060119;"6715";38,3333333333333;51;47;295,015824;0,124344537812399
"309";0,123118820178804;"6715";38,5;91;88;534,141972;0,124291632127914
"310";0,12342013846889;"6715";38,5;54;50;313,990992;0,12445504104427
"311";0,112118404938568;"6715";38,8333333333333;81;79;475,309944;0,11284827640473
"312";0,104865666052155;"6715";38,8333333333333;71;66;413,31372;0,105441652603818
"313";0,0988668642614711;"6715";39;86;83;504,650064;0,0992195570788483
"314";0,100809682063168;"6715";39;60;57;350,28;0,101063612421028
"315";0,0914939080923363;"6715";39,3333333333333;83;80;486,907548;0,0916943848362075
"316";0,0920557882339798;"6715";39,3333333333333;52;50;304,096416;0,0922530296136938
"317";0,0954450589638543;"6715";39,5;79;74;459,488964;0,0956121515764028
"318";0,102524921447714;"6715";39,5;63;63;372,207528;0,102615067695579
"319";0,09897166201122;"6715";39,8333333333333;81;73;467,608788;0,0990082926404411
"320";0,0868380267282965;"6715";39,8333333333333;67;64;391,70478;0,0869389691081588
"321";0,0884659080933057;"6715";40;90;84;523,61856;0,0887274850469163
"322";0,0912688694339329;"6715";40;51;47;296,46198;0,0916979117270704
"323";0,088455763670411;"6715";40,3333333333333;86;83;503,789376;0,0889900498616065
"324";0,0884064207591199;"6715";40,3333333333333;59;57;345,42612;0,0889271705273666
"325";0,0987595268670165;"6715";40,5;78;75;457,055352;0,0990366065212801
"326";0,106902099265266;"6715";40,5;64;62;375,126528;0,107142106036893
"327";0,112390861326443;"6715";40,8333333333333;80;76;466,23936;0,112724757469076
"328";0,111778880677568;"6715";40,8333333333333;60;57;350,17992;0,112122930683256
"329";0,110921737423564;"6715";41;80;75;464,90496;0,111223753098474
"330";0,102049526026259;"6715";41;50;48;293,0676;0,102217155966124
"331";0,0996310450163539;"6715";41,3333333333333;84;79;489,271104;0,0998924613276378
"332";0,100412131910959;"6715";41,3333333333333;61;59;358,6617;0,100655110550634
"333";0,101224227572573;"6715";41,5;84;80;489,69144;0,10146404057751
"334";0,105925784829837;"6715";41,5;64;61;374,272512;0,106250253906018
"335";0,104168568559347;"6715";41,8333333333333;72;68;419,615424;0,104473406287141
"336";0,105527923492255;"6715";41,8333333333333;48;46;281,264832;0,105763820914929
"337";0,0943769486072468;"6715";42;90;82;520,01568;0,0946072790259737
"338";0,109126373746696;"6715";42;46;44;269,008368;0,109247554590196
"339";0,106842102126974;"6715";42,3333333333333;91;85;529,132968;0,106909402871016
"340";0,104453661955675;"6715";42,3333333333333;79;75;460,411368;0,104570112011965
"341";0,101823591944415;"6715";42,5;88;84;514,771488;0,102021037626204
"342";0,0976685044060602;"6715";42,5;61;57;353,269056;0,0977989451396581
"343";0,0984357541858267;"6715";42,8333333333333;81;77;472,878;0,0985838145635148
"344";0,101630598982608;"6715";42,8333333333333;46;43;267,320352;0,10179275788124
"345";0,101466073307202;"6715";43;77;73;449,654436;0,101601071379196
"346";0,0982198573198113;"6715";43;50;48;292,0668;0,0982533190571279
"347";0,10507011138003;"6715";43,3333333333333;107;103;626,272284;0,10510874019133
"348";0,112242306811355;"6715";43,3333333333333;66;60;381,565008;0,112388021468931
"349";0,112838620819181;"6715";43,5;86;83;503,359032;0,112945779195975
"350";0,112520972959774;"6715";43,5;58;54;336,862608;0,112604908892205
